fecha,ibex_close,eurusd_close
2004-03-31,8018.10009765625,1.231299638748169
2004-04-01,8097.89990234375,1.2365065813064575
2004-04-02,8269.7001953125,1.2129004001617432
2004-04-05,8285.900390625,1.201302170753479
2004-04-06,8281.7998046875,1.213106393814087
2004-04-07,8294.7998046875,1.216604232788086
2004-04-08,8390.099609375,1.2077003717422483
2004-04-13,8444.2998046875,1.193801760673523
2004-04-14,8352.0,1.1947003602981567
2004-04-15,8310.400390625,1.1986957788467407
2004-04-16,8387.900390625,1.2002928256988523
2004-04-19,8340.400390625,1.2006964683532717
2004-04-20,8375.2001953125,1.184805989265442
2004-04-21,8282.099609375,1.1810001134872437
2004-04-22,8293.599609375,1.1925063133239746
2004-04-23,8331.7001953125,1.1850025653839111
2004-04-26,8362.900390625,1.1861974000930786
2004-04-27,8359.0,1.1929045915603638
2004-04-28,8232.7001953125,1.1843008995056152
2004-04-29,8159.39990234375,1.196000576019287
2004-04-30,8109.5,1.198293685913086
2004-05-03,8170.60009765625,1.193602204322815
2004-05-04,8151.60009765625,1.2105072736740112
2004-05-05,8235.7998046875,1.215894103050232
2004-05-06,8119.2998046875,1.2077003717422483
2004-05-07,8027.0,1.1880011558532717
2004-05-10,7815.10009765625,1.1845955848693848
2004-05-11,7909.0,1.188198804855347
2004-05-12,7829.0,1.190504550933838
2004-05-13,7866.39990234375,1.1804006099700928
2004-05-14,7779.7001953125,1.188198804855347
2004-05-17,7671.89990234375,1.2025011777877808
2004-05-18,7724.89990234375,1.1945005655288696
2004-05-19,7900.0,1.2003936767578125
2004-05-20,7817.2001953125,1.1957002878189087
2004-05-21,7806.5,1.2028049230575562
2004-05-24,7883.89990234375,1.199903964996338
2004-05-25,7841.5,1.210097074508667
2004-05-26,7926.10009765625,1.2110936641693115
2004-05-27,7965.39990234375,1.227596402168274
2004-05-28,7951.60009765625,1.221806883811951
2004-05-31,7959.2998046875,1.2198989391326904
2004-06-01,7848.39990234375,1.2244998216629028
2004-06-02,7908.7001953125,1.2218962907791138
2004-06-03,7901.89990234375,1.2221053838729858
2004-06-04,8010.7001953125,1.2275059223175049
2004-06-07,8109.0,1.231800198554993
2004-06-08,8103.7001953125,1.2261061668395996
2004-06-09,8075.2001953125,1.2042969465255735
2004-06-10,8097.7001953125,1.2109030485153198
2004-06-11,8062.2998046875,1.2015043497085571
2004-06-14,7965.2001953125,1.2061998844146729
2004-06-15,8028.60009765625,1.216604232788086
2004-06-16,8069.2998046875,1.2006964683532717
2004-06-17,8102.89990234375,1.20339834690094
2004-06-18,8109.2001953125,1.2145060300827026
2004-06-21,8129.2998046875,1.2126061916351318
2004-06-22,8056.5,1.2121946811676023
2004-06-23,8107.2001953125,1.208605170249939
2004-06-24,8162.60009765625,1.217404007911682
2004-06-25,8120.5,1.2203009128570557
2004-06-28,8184.39990234375,1.2186946868896484
2004-06-29,8131.2001953125,1.2098042964935305
2004-06-30,8078.2998046875,1.218397855758667
2004-07-01,8085.2998046875,1.2162047624588013
2004-07-02,8034.60009765625,1.2311025857925415
2004-07-05,8060.2998046875,1.229997158050537
2004-07-06,8022.7998046875,1.2285012006759644
2004-07-07,8063.7998046875,1.2371032238006592
2004-07-08,8085.0,1.2394952774047852
2004-07-09,8047.5,1.241896629333496
2004-07-12,8053.60009765625,1.240802526473999
2004-07-13,8076.5,1.233304142951965
2004-07-14,8029.60009765625,1.2384973764419556
2004-07-15,7983.10009765625,1.235605239868164
2004-07-16,8010.89990234375,1.245593786239624
2004-07-19,7981.39990234375,1.2439976930618286
2004-07-20,7990.0,1.2333954572677612
2004-07-21,8031.39990234375,1.226301670074463
2004-07-22,7925.2001953125,1.2255953550338743
2004-07-23,7848.7998046875,1.2095993757247925
2004-07-26,7740.89990234375,1.2139016389846802
2004-07-27,7842.2998046875,1.2064036130905151
2004-07-28,7809.10009765625,1.2043983936309814
2004-07-29,7872.7998046875,1.2038040161132812
2004-07-30,7919.2998046875,1.2016053199768066
2004-08-02,7869.0,1.2021976709365845
2004-08-03,7894.2001953125,1.2052984237670898
2004-08-04,7812.2998046875,1.2059961557388306
2004-08-05,7836.5,1.2051968574523926
2004-08-06,7681.0,1.2307995557785034
2004-08-09,7633.60009765625,1.2272950410842896
2004-08-10,7654.7001953125,1.2236007452011108
2004-08-11,7607.7001953125,1.222195029258728
2004-08-12,7624.2001953125,1.223900318145752
2004-08-13,7578.2998046875,1.237593173980713
2004-08-17,7670.7001953125,1.2345069646835327
2004-08-18,7709.10009765625,1.2340041399002075
2004-08-19,7734.5,1.2371950149536133
2004-08-20,7707.10009765625,1.2321947813034058
2004-08-23,7788.89990234375,1.2151997089385986
2004-08-24,7792.7001953125,1.2081964015960691
2004-08-25,7784.10009765625,1.208605170249939
2004-08-26,7838.2001953125,1.2099066972732544
2004-08-27,7882.2998046875,1.2019952535629272
2004-08-30,7881.7001953125,1.204906344413757
2004-08-31,7869.5,1.2178043127059937
2004-09-01,7938.89990234375,1.2190067768096924
2004-09-02,7983.89990234375,1.217300295829773
2004-09-03,8061.10009765625,1.205501914024353
2004-09-06,8107.60009765625,1.2065927982330322
2004-09-07,8112.10009765625,1.2099066972732544
2004-09-08,8096.39990234375,1.2189027070999146
2004-09-09,8039.10009765625,1.2242000102996826
2004-09-10,8055.89990234375,1.2272950410842896
2004-09-13,8120.10009765625,1.2264070510864258
2004-09-14,8091.7998046875,1.2260010242462158
2004-09-15,8060.7001953125,1.215701937675476
2004-09-16,8078.7998046875,1.2190067768096924
2004-09-17,8085.2998046875,1.2182048559188845
2004-09-20,8053.5,1.217404007911682
2004-09-21,8071.10009765625,1.2328935861587524
2004-09-22,8021.7001953125,1.2266929149627686
2004-09-23,7990.89990234375,1.22720468044281
2004-09-24,7986.10009765625,1.227596402168274
2004-09-27,7939.7001953125,1.2307995557785034
2004-09-28,7988.2998046875,1.232103705406189
2004-09-29,8048.0,1.2336997985839844
2004-09-30,8029.2001953125,1.2433944940567017
2004-10-01,8220.599609375,1.2414957284927368
2004-10-04,8304.900390625,1.2289994955062866
2004-10-05,8305.2998046875,1.231602907180786
2004-10-06,8323.599609375,1.2280938625335691
2004-10-07,8332.7001953125,1.229906439781189
2004-10-08,8323.2001953125,1.2410026788711548
2004-10-11,8301.7001953125,1.238405466079712
2004-10-13,8296.400390625,1.234903335571289
2004-10-14,8255.5,1.2388964891433716
2004-10-15,8261.099609375,1.2478941679000854
2004-10-18,8267.0,1.248907208442688
2004-10-19,8347.7001953125,1.2518935203552246
2004-10-20,8288.599609375,1.2578933238983154
2004-10-21,8345.599609375,1.262004852294922
2004-10-22,8372.400390625,1.2690999507904053
2004-10-25,8230.2001953125,1.28109872341156
2004-10-26,8232.5,1.2765034437179563
2004-10-27,8338.400390625,1.270599603652954
2004-10-28,8435.400390625,1.270599603652954
2004-10-29,8418.2998046875,1.2791976928710938
2004-11-02,8506.099609375,1.2720056772232056
2004-11-03,8525.7001953125,1.282495141029358
2004-11-04,8533.7998046875,1.2872995138168335
2004-11-05,8570.599609375,1.2966973781585691
2004-11-08,8578.099609375,1.2908055782318115
2004-11-09,8549.599609375,1.2899065017700195
2004-11-10,8527.900390625,1.288593292236328
2004-11-11,8558.5,1.2910054922103882
2004-11-12,8550.0,1.2970000505447388
2004-11-15,8520.099609375,1.2939958572387695
2004-11-16,8458.2001953125,1.2961931228637695
2004-11-17,8624.0,1.303797960281372
2004-11-18,8636.2998046875,1.29490065574646
2004-11-19,8625.900390625,1.3039000034332275
2004-11-22,8603.400390625,1.3040019273757937
2004-11-23,8607.2001953125,1.309706211090088
2004-11-24,8668.0,1.317800760269165
2004-11-25,8755.400390625,1.3258028030395508
2004-11-26,8739.2001953125,1.329504370689392
2004-11-29,8715.5,1.32650625705719
2004-11-30,8693.0,1.3298048973083496
2004-12-01,8773.900390625,1.3345967531204224
2004-12-02,8811.400390625,1.3261016607284546
2004-12-03,8787.900390625,1.3466018438339231
2004-12-07,8818.400390625,1.3430931568145752
2004-12-09,8775.599609375,1.3304064273834229
2004-12-10,8827.2001953125,1.3215975761413574
2004-12-13,8887.900390625,1.3320013284683228
2004-12-14,8893.7998046875,1.3309022188186646
2004-12-15,8871.2001953125,1.3403927087783811
2004-12-16,8898.7998046875,1.325100064277649
2004-12-17,8866.0,1.3312920331954956
2004-12-20,8894.5,1.3392080068588257
2004-12-21,8941.7998046875,1.3368983268737793
2004-12-22,9025.0,1.339100360870361
2004-12-23,9054.2001953125,1.3512052297592163
2004-12-27,9050.7001953125,1.3623977899551392
2004-12-28,9077.099609375,1.359397530555725
2004-12-29,9100.7001953125,1.360692262649536
2004-12-30,9080.7998046875,1.36280620098114
2005-01-03,9124.099609375,1.3470009565353394
2005-01-04,9120.0,1.3281975984573364
2005-01-05,9024.400390625,1.3280036449432373
2005-01-07,9041.099609375,1.3060967922210691
2005-01-10,9028.5,1.310994029045105
2005-01-11,8966.400390625,1.3116990327835083
2005-01-12,8945.7001953125,1.3255919218063354
2005-01-13,9016.7998046875,1.3211086988449097
2005-01-14,9025.099609375,1.3098949193954468
2005-01-17,9094.400390625,1.3051081895828247
2005-01-18,9096.900390625,1.3017951250076294
2005-01-19,9087.599609375,1.3003056049346924
2005-01-20,9017.7001953125,1.29629385471344
2005-01-21,8999.400390625,1.299899935722351
2005-01-24,8967.099609375,1.3039000034332275
2005-01-25,9033.2001953125,1.2971009016036987
2005-01-26,9058.099609375,1.307805061340332
2005-01-27,9125.2998046875,1.304103970527649
2005-01-28,9139.400390625,1.304495334625244
2005-01-31,9223.900390625,1.305193305015564
2005-02-01,9257.0,1.3039000034332275
2005-02-02,9307.0,1.3032032251358032
2005-02-03,9310.400390625,1.2972019910812378
2005-02-04,9422.5,1.2857933044433594
2005-02-07,9461.7001953125,1.2764055728912354
2005-02-08,9479.2001953125,1.2769924402236938
2005-02-09,9450.7998046875,1.281295657157898
2005-02-10,9451.2001953125,1.287597894668579
2005-02-11,9588.2998046875,1.2856941223144531
2005-02-14,9585.0,1.2973029613494873
2005-02-15,9634.2998046875,1.3016934394836426
2005-02-16,9575.599609375,1.3023037910461426
2005-02-17,9585.7001953125,1.307497262954712
2005-02-18,9570.099609375,1.3068991899490356
2005-02-21,9464.599609375,1.3064039945602417
2005-02-22,9350.2998046875,1.3261016607284546
2005-02-23,9354.099609375,1.3203063011169434
2005-02-24,9352.599609375,1.3183046579360962
2005-02-25,9439.7001953125,1.3246086835861206
2005-02-28,9391.0,1.3217023611068726
2005-03-01,9472.2998046875,1.3171932697296145
2005-03-02,9443.599609375,1.3135944604873655
2005-03-03,9418.7998046875,1.3105987310409546
2005-03-04,9538.0,1.3246963024139404
2005-03-07,9545.900390625,1.3221917152404783
2005-03-08,9480.2001953125,1.3352025747299194
2005-03-09,9410.2998046875,1.3377031087875366
2005-03-10,9319.400390625,1.3437970876693726
2005-03-11,9330.2001953125,1.3472912311553955
2005-03-14,9296.5,1.3365052938461304
2005-03-15,9354.7001953125,1.3310085535049438
2005-03-16,9201.2001953125,1.3410937786102295
2005-03-17,9235.7998046875,1.3379000425338743
2005-03-18,9263.900390625,1.332196593284607
2005-03-21,9225.400390625,1.3161011934280396
2005-03-22,9299.2001953125,1.3077024221420288
2005-03-23,9252.099609375,1.299291968345642
2005-03-24,9309.2998046875,1.2931926250457764
2005-03-29,9324.099609375,1.2937949895858765
2005-03-30,9280.099609375,1.2915056943893433
2005-03-31,9258.7998046875,1.2966973781585691
2005-04-01,9289.5,1.2909055948257446
2005-04-04,9206.0,1.285000205039978
2005-04-05,9298.099609375,1.2857933044433594
2005-04-06,9382.099609375,1.2867032289505005
2005-04-07,9392.400390625,1.285000205039978
2005-04-08,9385.7998046875,1.2934937477111816
2005-04-11,9334.7998046875,1.2971009016036987
2005-04-12,9303.099609375,1.2915056943893433
2005-04-13,9373.900390625,1.291205644607544
2005-04-14,9364.5,1.2794922590255735
2005-04-15,9155.2001953125,1.2870012521743774
2005-04-18,9025.7998046875,1.3017951250076294
2005-04-19,9046.2001953125,1.3065063953399658
2005-04-20,9016.599609375,1.3086949586868286
2005-04-21,9018.7001953125,1.3046995401382446
2005-04-22,9096.400390625,1.3061991930007937
2005-04-25,9106.2001953125,1.2993931770324707
2005-04-26,9083.7001953125,1.2984988689422607
2005-04-27,8985.0,1.2921065092086792
2005-04-28,8985.400390625,1.2905057668685913
2005-04-29,9001.599609375,1.287597894668579
2005-05-02,9119.900390625,1.2846039533615112
2005-05-03,9168.2998046875,1.288693070411682
2005-05-04,9195.7001953125,1.2950012683868408
2005-05-05,9235.5,1.2956053018569946
2005-05-06,9263.099609375,1.2811970710754397
2005-05-09,9223.5,1.2854957580566406
2005-05-10,9146.099609375,1.288693070411682
2005-05-11,9149.900390625,1.2813942432403564
2005-05-12,9213.099609375,1.2681021690368652
2005-05-13,9222.5,1.2616068124771118
2005-05-16,9217.7001953125,1.2639987468719482
2005-05-17,9213.2998046875,1.2603029012680054
2005-05-18,9364.2001953125,1.2681021690368652
2005-05-19,9400.099609375,1.2635036706924438
2005-05-20,9368.5,1.2556977272033691
2005-05-23,9397.0,1.257102608680725
2005-05-24,9372.400390625,1.2568024396896362
2005-05-25,9351.2998046875,1.2599060535430908
2005-05-26,9417.900390625,1.251392126083374
2005-05-27,9381.5,1.2581939697265625
2005-05-30,9466.7998046875,1.248299241065979
2005-05-31,9427.099609375,1.2307995557785034
2005-06-01,9550.7998046875,1.2196015119552612
2005-06-02,9539.7001953125,1.2266929149627686
2005-06-03,9497.7001953125,1.223002314567566
2005-06-06,9449.400390625,1.2260010242462158
2005-06-07,9535.5,1.2278977632522583
2005-06-08,9487.7001953125,1.2237954139709473
2005-06-09,9494.0,1.2227928638458252
2005-06-10,9561.5,1.2136952877044678
2005-06-13,9579.2001953125,1.211798071861267
2005-06-14,9614.400390625,1.202602505683899
2005-06-15,9563.599609375,1.2121946811676023
2005-06-16,9624.7001953125,1.2099066972732544
2005-06-17,9682.2998046875,1.2278977632522583
2005-06-20,9659.5,1.2151997089385986
2005-06-21,9712.5,1.217404007911682
2005-06-22,9726.2001953125,1.212106466293335
2005-06-23,9769.599609375,1.2029062509536743
2005-06-24,9677.400390625,1.2098042964935305
2005-06-27,9622.900390625,1.216397047042847
2005-06-28,9682.5,1.2073066234588623
2005-06-29,9769.2001953125,1.207802414894104
2005-06-30,9783.2001953125,1.2091021537780762
2005-07-01,9829.099609375,1.193602204322815
2005-07-04,9815.0,1.190901517868042
2005-07-05,9807.400390625,1.1931037902832031
2005-07-06,9832.5,1.1929045915603638
2005-07-07,9644.400390625,1.1945005655288696
2005-07-08,9793.2001953125,1.1981070041656494
2005-07-11,9876.2998046875,1.20689857006073
2005-07-12,9873.400390625,1.223002314567566
2005-07-13,9937.7998046875,1.208006739616394
2005-07-14,9965.2001953125,1.2093945741653442
2005-07-15,9943.7998046875,1.204601526260376
2005-07-18,9961.0,1.2056035995483398
2005-07-19,10045.0,1.2029930353164673
2005-07-20,10007.0,1.2158055305480957
2005-07-21,10021.5,1.2161011695861816
2005-07-22,10018.7998046875,1.2060980796813965
2005-07-25,10017.099609375,1.2065054178237915
2005-07-26,10043.2998046875,1.2017064094543457
2005-07-27,10088.7001953125,1.206694722175598
2005-07-28,10128.7998046875,1.213194727897644
2005-07-29,10115.599609375,1.2124004364013672
2005-08-01,10068.900390625,1.218397855758667
2005-08-02,10113.900390625,1.219393253326416
2005-08-03,10149.7001953125,1.23350191116333
2005-08-04,10074.2998046875,1.2384973764419556
2005-08-05,10045.400390625,1.2365983724594116
2005-08-08,10115.5,1.235101580619812
2005-08-09,10145.599609375,1.2378076314926147
2005-08-10,10229.2001953125,1.2386049032211304
2005-08-11,10222.099609375,1.247302770614624
2005-08-12,10187.2001953125,1.2444931268692017
2005-08-15,10184.900390625,1.2371032238006592
2005-08-16,10139.7998046875,1.234994888305664
2005-08-17,10094.099609375,1.2278074026107788
2005-08-18,10037.900390625,1.218397855758667
2005-08-19,10132.900390625,1.2154951095581057
2005-08-22,10174.7998046875,1.223406195640564
2005-08-23,10104.099609375,1.2234959602355957
2005-08-24,10078.900390625,1.227400541305542
2005-08-25,9983.2001953125,1.230193853378296
2005-08-26,9904.7998046875,1.2294074296951294
2005-08-29,9938.5,1.2234959602355957
2005-08-30,9922.2998046875,1.221806883811951
2005-08-31,10008.900390625,1.234095573425293
2005-09-01,10134.099609375,1.2490007877349854
2005-09-02,10145.0,1.2533055543899536
2005-09-05,10250.900390625,1.2526932954788208
2005-09-06,10373.2001953125,1.245795488357544
2005-09-07,10408.0,1.2416036128997805
2005-09-08,10441.2001953125,1.2394031286239624
2005-09-09,10486.599609375,1.2410951852798462
2005-09-12,10494.7001953125,1.2291052341461182
2005-09-13,10429.7998046875,1.2280033826828003
2005-09-14,10459.099609375,1.2278977632522583
2005-09-15,10475.7001953125,1.2236007452011108
2005-09-16,10532.099609375,1.223900318145752
2005-09-19,10536.0,1.2139016389846802
2005-09-20,10583.400390625,1.21190083026886
2005-09-21,10500.2998046875,1.21190083026886
2005-09-22,10536.599609375,1.2154065370559692
2005-09-23,10631.2001953125,1.2040939331054688
2005-09-26,10724.900390625,1.2073066234588623
2005-09-27,10678.5,1.2018941640853882
2005-09-28,10801.7001953125,1.2061998844146729
2005-09-29,10780.599609375,1.202096462249756
2005-09-30,10813.900390625,1.2028049230575562
2005-10-03,10880.7001953125,1.1912987232208252
2005-10-04,10919.2001953125,1.1918951272964478
2005-10-05,10823.099609375,1.2012012004852295
2005-10-06,10750.900390625,1.2171964645385742
2005-10-07,10732.400390625,1.213003396987915
2005-10-10,10800.599609375,1.204906344413757
2005-10-11,10810.2001953125,1.1984946727752686
2005-10-12,10721.7998046875,1.2028049230575562
2005-10-13,10567.099609375,1.2018941640853882
2005-10-14,10629.2998046875,1.2077003717422483
2005-10-17,10629.5,1.20110023021698
2005-10-18,10529.900390625,1.195500135421753
2005-10-19,10402.5,1.1974040269851685
2005-10-20,10382.2998046875,1.2017930746078491
2005-10-21,10368.7998046875,1.1954001188278198
2005-10-24,10534.5,1.197604775428772
2005-10-25,10476.599609375,1.2111963033676147
2005-10-26,10473.400390625,1.2063016891479492
2005-10-27,10328.599609375,1.214299559593201
2005-10-28,10339.5,1.2071025371551514
2005-10-31,10493.7998046875,1.1988970041275024
2005-11-01,10427.2001953125,1.202399969100952
2005-11-02,10424.5,1.206752896308899
2005-11-03,10476.900390625,1.1952000856399536
2005-11-04,10412.2998046875,1.1813069581985474
2005-11-07,10420.900390625,1.1793009042739868
2005-11-08,10440.2001953125,1.1768028736114502
2005-11-09,10456.2998046875,1.1778008937835691
2005-11-10,10438.400390625,1.1675559282302856
2005-11-11,10510.2998046875,1.1735023260116575
2005-11-14,10504.599609375,1.1691941022872925
2005-11-15,10456.2998046875,1.1731994152069092
2005-11-16,10391.7001953125,1.1677058935165403
2005-11-17,10445.2001953125,1.1747982501983645
2005-11-18,10527.099609375,1.1776067018508911
2005-11-21,10535.099609375,1.173695087432861
2005-11-22,10522.900390625,1.181404709815979
2005-11-23,10626.7001953125,1.1808048486709597
2005-11-24,10634.2001953125,1.1781060695648191
2005-11-25,10656.2998046875,1.1724978685379028
2005-11-28,10618.7998046875,1.1850025653839111
2005-11-29,10620.099609375,1.1768028736114502
2005-11-30,10557.7998046875,1.180498123168945
2005-12-01,10678.7001953125,1.1742050647735596
2005-12-02,10649.7998046875,1.1718933582305908
2005-12-05,10532.099609375,1.1787031888961792
2005-12-06,10539.2998046875,1.1798018217086792
2005-12-07,10506.599609375,1.1717971563339231
2005-12-08,10495.7998046875,1.1813069581985474
2005-12-09,10489.2998046875,1.181404709815979
2005-12-12,10540.0,1.1956002712249756
2005-12-13,10533.599609375,1.1949001550674438
2005-12-14,10502.400390625,1.1974040269851685
2005-12-15,10483.5,1.1967018842697144
2005-12-16,10555.2998046875,1.2014031410217283
2005-12-19,10528.2998046875,1.2006964683532717
2005-12-20,10572.2998046875,1.1874933242797852
2005-12-21,10682.7001953125,1.1834039688110352
2005-12-22,10701.2998046875,1.187295913696289
2005-12-23,10723.900390625,1.187197208404541
2005-12-27,10772.7001953125,1.1856067180633545
2005-12-28,10769.5,1.184805989265442
2005-12-29,10778.099609375,1.1850025653839111
2005-12-30,10733.900390625,1.184104561805725
2006-01-02,10786.7001953125,1.1816978454589844
2006-01-03,10818.099609375,1.2032970190048218
2006-01-04,10895.7998046875,1.2111963033676147
2006-01-05,10913.599609375,1.2106977701187134
2006-01-06,10913.599609375,1.2154065370559692
2006-01-09,10962.5,1.207496166229248
2006-01-10,10869.900390625,1.2064036130905151
2006-01-11,10966.2001953125,1.2139016389846802
2006-01-12,10955.7998046875,1.2045000791549685
2006-01-13,10850.7001953125,1.214299559593201
2006-01-16,10898.400390625,1.2116072177886963
2006-01-17,10806.2998046875,1.2108443975448608
2006-01-18,10708.099609375,1.210800290107727
2006-01-19,10821.5,1.2091021537780762
2006-01-20,10740.900390625,1.2136069536209106
2006-01-23,10712.2001953125,1.2304056882858276
2006-01-24,10665.599609375,1.2264971733093262
2006-01-25,10824.099609375,1.2244998216629028
2006-01-26,10890.2001953125,1.2214934825897217
2006-01-27,11023.2001953125,1.2093945741653442
2006-01-30,11038.0,1.208605170249939
2006-01-31,11104.2998046875,1.2148454189300537
2006-02-01,11221.099609375,1.206694722175598
2006-02-02,11136.0,1.208400845527649
2006-02-03,11175.7998046875,1.2027037143707275
2006-02-06,11187.5,1.196300983428955
2006-02-07,11175.099609375,1.1992995738983154
2006-02-08,11202.599609375,1.19650137424469
2006-02-09,11344.900390625,1.1994003057479858
2006-02-10,11312.599609375,1.19070303440094
2006-02-13,11395.5,1.1911994218826294
2006-02-14,11395.900390625,1.1915968656539917
2006-02-15,11377.400390625,1.1885942220687866
2006-02-16,11447.2001953125,1.19070303440094
2006-02-17,11491.2998046875,1.1942009925842283
2006-02-20,11535.599609375,1.193402886390686
2006-02-21,11626.900390625,1.191994547843933
2006-02-22,11755.2998046875,1.1915968656539917
2006-02-23,11739.0,1.1921935081481934
2006-02-24,11786.900390625,1.1878036260604858
2006-02-27,11832.7998046875,1.1850025653839111
2006-02-28,11740.7001953125,1.1930042505264282
2006-03-01,11902.2001953125,1.191994547843933
2006-03-02,11809.599609375,1.203905463218689
2006-03-03,11755.7001953125,1.204601526260376
2006-03-06,11759.099609375,1.2016053199768066
2006-03-07,11701.2998046875,1.1890040636062622
2006-03-08,11629.2001953125,1.1927053928375244
2006-03-09,11699.599609375,1.1904053688049316
2006-03-10,11771.7998046875,1.1911001205444336
2006-03-13,11845.400390625,1.1967018842697144
2006-03-14,11835.0,1.2018941640853882
2006-03-15,11845.7001953125,1.2071025371551514
2006-03-16,11862.5,1.217492938041687
2006-03-17,11872.900390625,1.2192000150680542
2006-03-20,11922.0,1.216293454170227
2006-03-21,11933.400390625,1.210800290107727
2006-03-22,11951.599609375,1.2079044580459597
2006-03-23,11906.2001953125,1.197203278541565
2006-03-24,11954.400390625,1.2034997940063477
2006-03-27,11839.599609375,1.20110023021698
2006-03-28,11774.2001953125,1.20110023021698
2006-03-29,11817.2998046875,1.2030943632125854
2006-03-30,11869.7998046875,1.2167967557907104
2006-03-31,11854.2998046875,1.2115044593811035
2006-04-03,11920.0,1.2139016389846802
2006-04-04,11893.7998046875,1.2260010242462158
2006-04-05,11916.400390625,1.2288031578063965
2006-04-06,11908.2001953125,1.2214038372039795
2006-04-07,11816.7001953125,1.2094969749450684
2006-04-10,11817.5,1.2111963033676147
2006-04-11,11674.599609375,1.2148010730743408
2006-04-12,11601.7001953125,1.2114017009735107
2006-04-13,11609.400390625,1.2116072177886963
2006-04-18,11585.0,1.2367054224014282
2006-04-19,11720.099609375,1.2378076314926147
2006-04-20,11782.599609375,1.230905532836914
2006-04-21,11913.7998046875,1.234095573425293
2006-04-24,11901.2998046875,1.2388964891433716
2006-04-25,11920.5,1.2428998947143557
2006-04-26,11925.599609375,1.2448959350585938
2006-04-27,11891.2998046875,1.2531956434249878
2006-04-28,11892.5,1.263599514961243
2006-05-02,11929.2998046875,1.261702299118042
