ibex_close,tasa_desempleo,prima,pib_trim_per_capita
7200.0,10.5,26.0,4.3
7278.39990234375,10.5,30.0,4.3
7529.60009765625,10.5,29.0,4.3
7553.10009765625,10.5,28.0,4.3
7511.89990234375,10.5,27.0,4.3
7643.7001953125,10.5,27.0,4.3
7918.60009765625,10.5,27.0,4.3
7802.2998046875,10.5,25.0,4.3
7590.7001953125,10.5,25.0,4.3
7780.39990234375,10.5,27.0,4.3
7963.10009765625,10.5,27.0,4.3
8096.7001953125,10.5,26.0,4.3
7879.2998046875,10.5,26.0,4.3
7958.2998046875,10.5,25.0,4.3
7792.7001953125,10.5,25.0,4.3
7562.5,10.5,27.0,4.3
7774.2998046875,10.5,27.0,4.3
7754.7998046875,10.5,24.0,4.3
7677.5,10.6,24.0,4.3
7926.0,10.6,29.0,4.3
8017.7998046875,10.6,29.0,4.3
8118.39990234375,10.6,30.0,4.3
8363.2998046875,10.6,28.0,4.3
8222.0,10.6,26.0,4.3
8059.7998046875,10.6,30.0,4.3
8383.099609375,10.6,29.0,4.3
8463.599609375,10.6,27.0,4.3
8500.2998046875,10.6,31.0,4.3
8536.599609375,10.6,29.0,4.3
8691.099609375,10.6,34.0,4.3
8540.599609375,10.6,27.0,4.3
8425.400390625,10.6,29.0,4.3
8506.099609375,10.6,29.0,4.3
8531.7001953125,10.6,28.0,4.3
8563.099609375,10.6,29.0,4.3
8439.2998046875,10.6,27.0,4.3
8348.2998046875,10.6,26.0,4.3
8272.900390625,10.6,27.0,4.3
8364.7001953125,10.6,28.0,4.3
8302.900390625,10.6,28.0,4.3
8514.599609375,10.7,30.0,4.3
8825.5,10.7,28.0,4.3
8703.2001953125,10.7,31.0,4.3
8559.900390625,10.7,25.0,4.3
8636.7001953125,10.7,24.0,4.3
8532.5,10.7,26.0,4.3
8319.5,10.7,24.0,4.3
8281.599609375,10.7,20.0,4.3
8543.099609375,10.7,17.0,4.3
8474.099609375,10.7,20.0,4.3
8327.0,10.7,16.0,4.3
8232.7998046875,10.7,15.0,4.3
8284.900390625,10.7,18.0,4.3
8434.900390625,10.7,19.0,4.3
8397.599609375,10.7,20.0,4.3
8377.099609375,10.7,18.0,4.3
8554.7001953125,11.1,18.0,4.3
8463.099609375,11.1,17.0,4.3
8177.2998046875,11.1,15.0,4.3
8186.60009765625,11.1,15.0,4.3
8066.10009765625,11.1,19.0,4.3
7935.39990234375,11.1,18.0,4.3
7983.10009765625,11.1,16.0,4.3
7800.2998046875,11.1,15.0,4.3
7948.7001953125,11.1,17.0,4.3
7804.10009765625,11.1,14.0,4.3
7977.5,11.1,19.0,4.3
8008.7998046875,11.1,21.0,4.3
7902.5,11.1,15.0,4.3
8033.10009765625,11.1,16.0,4.3
8078.2998046875,11.1,16.0,4.3
8213.2998046875,11.1,16.0,4.3
8185.0,11.1,19.0,4.3
8273.099609375,11.1,21.0,4.3
8178.39990234375,11.1,16.0,4.3
8019.7001953125,11.1,15.0,4.3
8050.39990234375,11.1,16.0,4.3
8171.10009765625,11.1,16.0,4.3
8014.2998046875,11.5,18.0,4.3
7852.7001953125,11.5,17.0,4.3
7708.10009765625,11.5,19.0,4.3
7872.39990234375,11.5,21.0,4.3
7829.7998046875,11.5,20.0,4.3
7819.7001953125,11.5,20.0,4.3
7787.7998046875,11.5,19.0,4.3
7867.2001953125,11.5,17.0,4.3
8021.39990234375,11.5,19.0,4.3
7920.39990234375,11.5,16.0,4.3
7832.39990234375,11.5,16.0,4.3
7708.60009765625,11.5,17.0,4.3
7716.39990234375,11.5,20.0,4.3
7736.5,11.5,15.0,4.3
7662.39990234375,11.5,20.0,4.3
7775.10009765625,11.5,16.0,4.3
7847.0,11.5,18.0,4.3
8101.39990234375,11.5,20.0,4.3
8135.5,11.5,18.0,4.3
8230.7001953125,11.5,16.0,4.3
8385.0,11.2,17.0,4.3
8307.2001953125,11.2,17.0,4.3
8320.5,11.2,17.0,4.3
8382.2001953125,11.2,17.0,4.3
8369.7001953125,11.2,17.0,4.3
8317.900390625,11.2,17.0,4.3
8225.900390625,11.2,17.0,4.3
8199.0,11.2,16.0,4.3
8253.2998046875,11.2,16.0,4.3
8318.7998046875,11.2,17.0,4.3
8394.7001953125,11.2,16.0,4.3
8471.2998046875,11.2,15.0,4.3
8390.099609375,11.2,16.0,4.3
8334.400390625,11.2,16.0,4.3
8346.0,11.2,17.0,4.3
8167.2001953125,11.2,15.0,4.3
8123.2001953125,11.2,17.0,4.3
8158.0,11.2,16.0,4.3
8249.7001953125,11.2,15.0,4.3
8202.099609375,11.2,18.0,4.3
8236.099609375,11.2,17.0,4.4
8164.7001953125,11.2,18.0,4.4
8170.10009765625,11.2,18.0,4.4
7976.10009765625,11.2,17.0,4.4
8038.5,11.2,18.0,4.4
8098.2001953125,11.2,18.0,4.4
7971.10009765625,11.2,18.0,4.4
8027.2998046875,11.2,17.0,4.4
8116.89990234375,11.2,17.0,4.4
8353.5,11.2,18.0,4.4
8393.7998046875,11.2,17.0,4.4
8348.099609375,11.2,18.0,4.4
8420.400390625,11.2,17.0,4.4
8363.5,11.2,17.0,4.4
8356.900390625,11.2,16.0,4.4
8325.0,11.2,17.0,4.4
8171.10009765625,11.2,17.0,4.4
8182.0,11.2,18.0,4.4
8146.2998046875,11.2,17.0,4.4
8154.39990234375,11.2,17.0,4.4
8048.0,11.2,17.0,4.4
8019.0,11.2,18.0,4.4
7945.89990234375,11.2,16.0,4.4
7910.7001953125,11.2,17.0,4.4
8087.89990234375,11.2,18.0,4.4
8041.39990234375,11.2,17.0,4.4
7897.10009765625,11.2,17.0,4.4
7998.10009765625,11.2,17.0,4.4
8103.60009765625,11.2,17.0,4.4
8162.10009765625,11.2,17.0,4.4
8088.10009765625,11.2,17.0,4.4
8090.60009765625,11.2,17.0,4.4
8000.0,11.2,17.0,4.4
7950.0,11.2,15.0,4.4
7857.10009765625,11.2,16.0,4.4
7902.10009765625,11.2,15.0,4.4
7950.2001953125,11.2,16.0,4.4
7993.0,11.2,15.0,4.4
7925.10009765625,11.2,15.0,4.4
7946.7001953125,11.2,16.0,4.4
7854.7998046875,11.2,15.0,4.4
7949.89990234375,11.2,15.0,4.4
7899.7001953125,11.2,17.0,4.4
7667.0,11.4,16.0,4.4
7619.10009765625,11.4,16.0,4.4
7577.5,11.4,17.0,4.4
7480.60009765625,11.4,15.0,4.4
7483.10009765625,11.4,16.0,4.4
7553.89990234375,11.4,16.0,4.4
7387.60009765625,11.4,15.0,4.4
7296.5,11.4,16.0,4.4
7128.2001953125,11.4,15.0,4.4
7333.0,11.4,16.0,4.4
7350.7998046875,11.4,17.0,4.4
7212.7001953125,11.4,17.0,4.4
7060.2998046875,11.4,17.0,4.4
6925.5,11.4,18.0,4.4
6651.39990234375,11.4,17.0,4.4
6773.60009765625,11.4,16.0,4.4
6683.39990234375,11.4,16.0,4.4
6695.7998046875,11.4,18.0,4.4
6913.0,11.4,17.0,4.4
6893.60009765625,11.4,17.0,4.4
6713.39990234375,11.7,17.0,4.4
6592.2001953125,11.7,18.0,4.4
6686.60009765625,11.7,17.0,4.4
7078.39990234375,11.7,17.0,4.4
7133.7998046875,11.7,17.0,4.4
6997.7001953125,11.7,16.0,4.4
6858.2998046875,11.7,17.0,4.4
6637.7001953125,11.7,16.0,4.4
6724.60009765625,11.7,16.0,4.4
6420.89990234375,11.7,15.0,4.4
6421.2001953125,11.7,15.0,4.4
6660.60009765625,11.7,15.0,4.4
6751.60009765625,11.7,15.0,4.4
6420.39990234375,11.7,15.0,4.4
6251.89990234375,11.7,15.0,4.4
6158.60009765625,11.7,14.0,4.4
6004.5,11.7,15.0,4.4
6310.10009765625,11.7,16.0,4.4
6303.39990234375,11.7,17.0,4.4
6659.7998046875,11.7,17.0,4.4
6322.2998046875,11.7,16.0,4.4
6249.2998046875,11.7,16.0,4.4
6074.89990234375,11.7,15.0,4.4
6114.10009765625,11.8,14.0,4.4
5963.2001953125,11.8,16.0,4.4
6168.60009765625,11.8,16.0,4.4
6091.7001953125,11.8,16.0,4.4
6396.10009765625,11.8,16.0,4.4
6400.2998046875,11.8,15.0,4.4
6221.10009765625,11.8,16.0,4.4
6271.39990234375,11.8,14.0,4.4
6104.60009765625,11.8,15.0,4.4
6326.60009765625,11.8,18.0,4.4
6583.0,11.8,16.0,4.4
6466.2998046875,11.8,14.0,4.4
6528.10009765625,11.8,15.0,4.4
6678.7998046875,11.8,16.0,4.4
6590.10009765625,11.8,14.0,4.4
6534.10009765625,11.8,14.0,4.4
6703.10009765625,11.8,14.0,4.4
6472.7001953125,11.8,15.0,4.4
6370.89990234375,11.8,14.0,4.4
6435.7001953125,11.8,14.0,4.4
6341.2998046875,11.8,14.0,4.4
6141.89990234375,11.7,15.0,4.4
6165.10009765625,11.7,15.0,4.4
6080.39990234375,11.7,15.0,4.4
6261.60009765625,11.7,15.0,4.4
6143.2998046875,11.7,14.0,4.4
6295.7001953125,11.7,14.0,4.4
6492.0,11.7,14.0,4.4
6251.10009765625,11.7,16.0,4.4
6141.2998046875,11.7,15.0,4.4
6087.0,11.7,15.0,4.4
6082.0,11.7,19.0,4.4
5905.5,11.7,19.0,4.4
5819.0,11.7,18.0,4.4
5761.10009765625,11.7,18.0,4.4
5580.10009765625,11.7,19.0,4.4
5390.89990234375,11.7,19.0,4.4
5447.39990234375,11.7,19.0,4.4
5682.39990234375,11.7,19.0,4.4
5630.60009765625,11.7,19.0,4.4
5431.7001953125,11.7,19.0,4.4
5368.60009765625,11.7,19.0,4.4
5614.39990234375,11.6,18.0,4.5
5551.7001953125,11.6,18.0,4.5
5499.2001953125,11.6,17.0,4.5
5464.2998046875,11.6,17.0,4.5
5454.10009765625,11.6,16.0,4.5
5364.5,11.6,16.0,4.5
5447.60009765625,11.6,15.0,4.5
5661.0,11.6,15.0,4.5
5603.2998046875,11.6,16.0,4.5
5889.39990234375,11.6,16.0,4.5
5865.39990234375,11.6,16.0,4.5
6023.5,11.6,14.0,4.5
6010.7998046875,11.6,15.0,4.5
6031.39990234375,11.6,14.0,4.5
6040.7998046875,11.6,14.0,4.5
5881.39990234375,11.6,15.0,4.5
6054.2001953125,11.6,14.0,4.5
6092.5,11.6,13.0,4.5
6164.60009765625,11.6,13.0,4.5
6005.89990234375,11.6,12.0,4.5
6038.10009765625,11.6,12.0,4.5
6139.39990234375,11.6,12.0,4.5
6366.2001953125,11.6,12.0,4.5
6369.10009765625,11.6,11.0,4.5
6319.10009765625,11.6,11.0,4.5
6115.60009765625,11.6,10.0,4.5
6074.2001953125,11.6,11.0,4.5
6060.0,11.6,10.0,4.5
6141.89990234375,11.6,12.0,4.5
6133.5,11.6,10.0,4.5
6271.7001953125,11.6,11.0,4.5
6250.7998046875,11.6,11.0,4.5
6356.2998046875,11.6,10.0,4.5
6299.2998046875,11.6,11.0,4.5
6264.2998046875,11.6,10.0,4.5
6498.89990234375,11.6,10.0,4.5
6539.2001953125,11.6,11.0,4.5
6580.7001953125,11.6,10.0,4.5
6471.5,11.6,10.0,4.5
6700.10009765625,11.6,9.0,4.5
6704.10009765625,11.6,10.0,4.5
6685.60009765625,11.6,9.0,4.5
6736.2998046875,11.6,8.0,4.5
6582.39990234375,11.6,7.0,4.5
6512.7998046875,11.6,8.0,4.5
6425.2998046875,11.6,7.0,4.5
6291.0,11.6,6.0,4.5
6332.10009765625,11.6,6.0,4.5
6371.5,11.6,6.0,4.5
6251.60009765625,11.6,6.0,4.5
6120.60009765625,11.6,8.0,4.5
6311.39990234375,11.6,7.0,4.5
6266.60009765625,11.6,8.0,4.5
6155.7998046875,11.6,8.0,4.5
6168.2998046875,11.6,7.0,4.5
6208.0,11.6,6.0,4.5
6240.2001953125,11.6,6.0,4.5
6081.2998046875,11.6,6.0,4.5
6036.89990234375,11.6,8.0,4.5
6284.0,11.6,8.0,4.5
6237.2998046875,11.7,8.0,4.6
6349.2998046875,11.7,9.0,4.6
6377.2001953125,11.7,8.0,4.6
6433.0,11.7,7.0,4.6
6438.89990234375,11.7,6.0,4.6
6534.7001953125,11.7,4.0,4.6
6589.2001953125,11.7,4.0,4.6
6566.7998046875,11.7,3.0,4.6
6610.60009765625,11.7,3.0,4.6
6458.2001953125,11.7,4.0,4.6
6390.7998046875,11.7,3.0,4.6
6346.2998046875,11.7,3.0,4.6
6249.7001953125,11.7,2.0,4.6
6310.2001953125,11.7,3.0,4.6
6268.89990234375,11.7,3.0,4.6
6022.39990234375,11.7,3.0,4.6
5955.39990234375,11.7,3.0,4.6
5941.0,11.7,3.0,4.6
6019.60009765625,11.7,4.0,4.6
5947.7001953125,11.7,5.0,4.6
6017.2001953125,11.7,4.0,4.6
5872.89990234375,11.7,5.0,4.6
6002.60009765625,11.7,5.0,4.6
5885.60009765625,11.7,6.0,4.6
5809.2998046875,11.7,5.0,4.6
5787.60009765625,11.7,5.0,4.6
5923.2998046875,11.7,5.0,4.6
5840.2001953125,11.7,5.0,4.6
5817.60009765625,11.7,4.0,4.6
5972.7998046875,11.7,5.0,4.6
6082.89990234375,11.7,5.0,4.6
6165.0,11.7,5.0,4.6
6036.7998046875,11.7,3.0,4.6
5989.2998046875,11.7,3.0,4.6
6043.2001953125,11.7,4.0,4.6
5952.10009765625,11.7,4.0,4.6
5803.2001953125,11.7,4.0,4.6
5782.0,11.7,3.0,4.6
5887.7001953125,11.7,3.0,4.6
5999.39990234375,11.7,2.0,4.6
5987.2001953125,11.7,1.0,4.6
5861.7998046875,11.6,0.0,4.6
5879.7998046875,11.6,2.0,4.6
5816.89990234375,11.6,1.0,4.6
5716.5,11.6,0.0,4.6
5569.39990234375,11.6,0.0,4.6
5606.39990234375,11.6,0.0,4.6
5452.39990234375,11.6,1.0,4.6
5670.7001953125,11.6,1.0,4.6
5904.89990234375,11.6,1.0,4.6
6064.5,11.6,2.0,4.6
6089.60009765625,11.6,-2.0,4.6
6171.2998046875,11.6,2.0,4.6
6102.10009765625,11.6,3.0,4.6
6258.0,11.6,2.0,4.6
6005.0,11.6,2.0,4.6
6123.7998046875,11.6,2.0,4.6
6142.7998046875,11.6,2.0,4.6
6022.39990234375,11.6,1.0,4.6
6029.2001953125,11.6,2.0,4.6
5870.5,11.6,1.0,4.6
5953.2001953125,11.6,0.0,4.6
6174.5,11.4,0.0,4.6
6238.0,11.4,0.0,4.6
6324.10009765625,11.4,1.0,4.6
6454.2001953125,11.4,0.0,4.6
6397.2998046875,11.4,0.0,4.6
6468.5,11.4,0.0,4.6
6407.7998046875,11.4,-1.0,4.6
6442.2998046875,11.4,-1.0,4.6
6488.60009765625,11.4,-1.0,4.6
6560.7998046875,11.4,0.0,4.6
6503.10009765625,11.4,-1.0,4.6
6574.39990234375,11.4,-2.0,4.6
6577.60009765625,11.4,-2.0,4.6
6587.39990234375,11.4,-1.0,4.6
6526.89990234375,11.4,7.0,4.6
6492.5,11.4,8.0,4.6
6607.7998046875,11.4,9.0,4.6
6557.2001953125,11.4,8.0,4.6
6489.5,11.4,9.0,4.6
6456.39990234375,11.4,8.0,4.6
6491.2998046875,11.3,8.0,4.6
6568.7001953125,11.3,8.0,4.6
6429.0,11.3,8.0,4.6
6300.5,11.3,9.0,4.6
6387.7998046875,11.3,8.0,4.6
6395.0,11.3,8.0,4.6
6376.0,11.3,9.0,4.6
6363.39990234375,11.3,9.0,4.6
6413.7998046875,11.3,8.0,4.6
6481.5,11.3,8.0,4.6
6279.60009765625,11.3,7.0,4.6
6298.10009765625,11.3,8.0,4.6
6198.89990234375,11.3,8.0,4.6
6317.89990234375,11.3,9.0,4.6
6346.2001953125,11.3,9.0,4.6
6338.2001953125,11.3,10.0,4.6
6363.60009765625,11.3,8.0,4.6
6472.89990234375,11.3,8.0,4.6
6483.0,11.3,8.0,4.6
6508.5,11.3,8.0,4.6
6595.39990234375,11.3,10.0,4.6
6562.89990234375,11.5,9.0,4.6
6637.7001953125,11.5,8.0,4.6
6591.10009765625,11.5,9.0,4.6
6717.7001953125,11.5,9.0,4.6
6670.10009765625,11.5,8.0,4.6
6696.7998046875,11.5,8.0,4.6
6791.2001953125,11.5,8.0,4.6
6849.10009765625,11.5,9.0,4.6
6857.2001953125,11.5,9.0,4.6
6960.89990234375,11.5,8.0,4.6
6977.10009765625,11.5,7.0,4.6
7015.7998046875,11.5,8.0,4.6
6908.60009765625,11.5,8.0,4.6
7081.60009765625,11.5,8.0,4.6
6919.7001953125,11.5,7.0,4.6
6871.39990234375,11.5,7.0,4.6
6941.2998046875,11.5,7.0,4.6
6944.60009765625,11.5,7.0,4.6
6970.10009765625,11.5,7.0,4.6
6862.0,11.5,7.0,4.6
6739.10009765625,11.5,7.0,4.6
6830.89990234375,11.6,8.0,4.7
6795.2998046875,11.6,5.0,4.7
6800.39990234375,11.6,8.0,4.7
6944.60009765625,11.6,3.0,4.7
6965.7001953125,11.6,5.0,4.7
6915.7001953125,11.6,3.0,4.7
6838.5,11.6,-2.0,4.7
6968.60009765625,11.6,4.0,4.7
7046.0,11.6,3.0,4.7
7000.0,11.6,3.0,4.7
6932.7998046875,11.6,5.0,4.7
6945.2998046875,11.6,4.0,4.7
6900.39990234375,11.6,4.0,4.7
6825.2001953125,11.6,4.0,4.7
6862.39990234375,11.6,4.0,4.7
6868.0,11.6,4.0,4.7
6981.10009765625,11.6,4.0,4.7
6903.7998046875,11.6,4.0,4.7
6996.7001953125,11.6,4.0,4.7
6924.0,11.6,4.0,4.7
6984.2998046875,11.6,4.0,4.7
7061.7001953125,11.6,4.0,4.7
6995.39990234375,11.6,4.0,4.7
6945.0,11.5,5.0,4.7
6991.2998046875,11.5,5.0,4.7
6924.2998046875,11.5,4.0,4.7
6900.2998046875,11.5,4.0,4.7
6930.7998046875,11.5,4.0,4.7
6965.39990234375,11.5,3.0,4.7
7015.2998046875,11.5,3.0,4.7
6998.2001953125,11.5,3.0,4.7
7110.2998046875,11.5,3.0,4.7
7170.7001953125,11.5,4.0,4.7
7192.39990234375,11.5,3.0,4.7
7179.7998046875,11.5,2.0,4.7
7214.89990234375,11.5,4.0,4.7
7205.89990234375,11.5,3.0,4.7
7166.39990234375,11.5,3.0,4.7
7130.0,11.5,4.0,4.7
7143.2998046875,11.5,3.0,4.7
7175.10009765625,11.5,3.0,4.7
7111.2998046875,11.5,3.0,4.7
7194.39990234375,11.5,3.0,4.7
7203.89990234375,11.5,3.0,4.7
7291.7001953125,11.5,4.0,4.7
7265.7001953125,11.5,2.0,4.7
7230.60009765625,11.5,2.0,4.7
7287.0,11.5,1.0,4.7
7220.0,11.5,2.0,4.7
7116.0,11.5,1.0,4.7
7113.39990234375,11.5,1.0,4.7
7022.89990234375,11.5,1.0,4.7
7057.60009765625,11.5,1.0,4.7
7132.0,11.5,1.0,4.7
7146.7001953125,11.5,0.0,4.7
7195.7001953125,11.5,0.0,4.7
7102.7001953125,11.5,0.0,4.7
6953.2998046875,11.5,0.0,4.7
6953.10009765625,11.5,0.0,4.7
6909.0,11.5,0.0,4.7
6895.7001953125,11.5,1.0,4.7
6809.39990234375,11.5,2.0,4.7
6772.0,11.5,3.0,4.7
6703.60009765625,11.5,1.0,4.7
6751.0,11.5,2.0,4.7
6762.39990234375,11.4,1.0,4.8
6922.2998046875,11.4,1.0,4.8
6894.2001953125,11.4,2.0,4.8
6894.10009765625,11.4,3.0,4.8
6924.2998046875,11.4,3.0,4.8
7019.10009765625,11.4,2.0,4.8
6974.7001953125,11.4,2.0,4.8
7063.10009765625,11.4,3.0,4.8
7040.7001953125,11.4,2.0,4.8
7043.5,11.4,2.0,4.8
7034.2998046875,11.4,4.0,4.8
6993.60009765625,11.4,2.0,4.8
6984.7998046875,11.4,2.0,4.8
7007.39990234375,11.4,2.0,4.8
6914.60009765625,11.4,1.0,4.8
6879.89990234375,11.4,2.0,4.8
6869.0,11.4,2.0,4.8
6951.0,11.4,1.0,4.8
7023.7998046875,11.4,2.0,4.8
7030.39990234375,11.4,2.0,4.8
7119.10009765625,11.4,3.0,4.8
7129.5,11.4,2.0,4.8
7215.2998046875,11.4,0.0,4.8
7199.7001953125,11.3,0.0,4.8
7196.10009765625,11.3,0.0,4.8
7228.10009765625,11.3,1.0,4.8
7267.7998046875,11.3,0.0,4.8
7222.89990234375,11.3,0.0,4.8
7191.39990234375,11.3,1.0,4.8
7246.7001953125,11.3,-1.0,4.8
7258.7998046875,11.3,0.0,4.8
7293.7998046875,11.3,0.0,4.8
7134.0,11.3,1.0,4.8
7127.2998046875,11.3,1.0,4.8
7131.5,11.3,0.0,4.8
7111.60009765625,11.3,0.0,4.8
7145.0,11.3,0.0,4.8
7243.7998046875,11.3,0.0,4.8
7251.89990234375,11.3,1.0,4.8
7227.39990234375,11.3,-1.0,4.8
7249.89990234375,11.3,0.0,4.8
7252.5,11.3,0.0,4.8
7372.2998046875,11.3,-1.0,4.8
7348.7001953125,11.4,0.0,4.8
7384.2998046875,11.4,1.0,4.8
7367.10009765625,11.4,0.0,4.8
7348.10009765625,11.4,0.0,4.8
7391.0,11.4,0.0,4.8
7358.7998046875,11.4,0.0,4.8
7432.2001953125,11.4,-1.0,4.8
7434.39990234375,11.4,0.0,4.8
7471.7998046875,11.4,0.0,4.8
7487.0,11.4,-1.0,4.8
7506.2998046875,11.4,-1.0,4.8
7585.5,11.4,-1.0,4.8
7617.60009765625,11.4,-1.0,4.8
7619.10009765625,11.4,-1.0,4.8
7696.5,11.4,-1.0,4.8
7760.39990234375,11.4,-1.0,4.8
7737.2001953125,11.4,-1.0,4.8
7879.2001953125,11.4,-1.0,4.8
7911.39990234375,11.3,1.0,4.8
7913.7001953125,11.3,0.0,4.8
7943.39990234375,11.3,-1.0,4.8
7924.60009765625,11.3,-1.0,4.8
7934.60009765625,11.3,-1.0,4.8
7946.10009765625,11.3,-1.0,4.8
7978.10009765625,11.3,0.0,4.8
7957.2998046875,11.3,0.0,4.8
7979.2998046875,11.3,0.0,4.8
8016.2998046875,11.3,-1.0,4.8
7987.89990234375,11.3,0.0,4.8
8051.89990234375,11.3,-1.0,4.8
8101.2998046875,11.3,-1.0,4.8
8114.5,11.3,0.0,4.8
8031.39990234375,11.3,0.0,4.8
8061.10009765625,11.3,0.0,4.8
8116.39990234375,11.3,-1.0,4.8
8013.10009765625,11.3,0.0,4.8
7929.89990234375,11.3,1.0,4.8
7958.60009765625,11.3,0.0,4.8
7960.2998046875,11.2,1.0,4.8
7888.7998046875,11.2,-2.0,4.8
7949.10009765625,11.2,0.0,4.8
8024.89990234375,11.2,-1.0,4.8
8135.2001953125,11.2,0.0,4.8
8171.89990234375,11.2,-1.0,4.8
8197.2001953125,11.2,0.0,4.8
8242.2998046875,11.2,0.0,4.8
8199.599609375,11.2,-1.0,4.8
8226.5,11.2,0.0,4.8
8258.900390625,11.2,0.0,4.8
8283.0,11.2,0.0,4.8
8340.599609375,11.2,-1.0,4.8
8237.7998046875,11.2,0.0,4.8
8245.2001953125,11.2,-1.0,4.8
8159.60009765625,11.2,0.0,4.8
8173.60009765625,11.2,0.0,4.8
8160.2001953125,11.2,0.0,4.8
8249.400390625,11.2,0.0,4.8
8300.400390625,11.2,-1.0,4.8
8354.0,11.1,-1.0,4.8
8280.400390625,11.1,0.0,4.8
8337.900390625,11.1,-1.0,4.8
8346.099609375,11.1,0.0,4.8
8369.7001953125,11.1,-1.0,4.8
8286.7001953125,11.1,-1.0,4.8
8292.900390625,11.1,1.0,4.8
8112.39990234375,11.1,-1.0,4.8
8032.60009765625,11.1,0.0,4.8
7699.10009765625,11.1,0.0,4.8
7810.7001953125,11.1,1.0,4.8
7948.10009765625,11.1,1.0,4.8
7820.39990234375,11.1,0.0,4.8
7879.10009765625,11.1,1.0,4.8
7727.7998046875,11.1,-1.0,4.8
7768.2998046875,11.1,0.0,4.8
7752.89990234375,11.1,8.0,4.8
7914.7998046875,11.1,8.0,4.8
7952.7998046875,11.1,10.0,4.8
8021.10009765625,11.1,8.0,4.8
8004.2001953125,11.1,9.0,4.8
8018.10009765625,11.1,10.0,4.8
8097.89990234375,11.1,9.0,4.8
8269.7001953125,11.2,8.0,4.9
8285.900390625,11.2,9.0,4.9
8281.7998046875,11.2,8.0,4.9
8294.7998046875,11.2,9.0,4.9
8390.099609375,11.2,8.0,4.9
8444.2998046875,11.2,7.0,4.9
8352.0,11.2,8.0,4.9
8310.400390625,11.2,7.0,4.9
8387.900390625,11.2,8.0,4.9
8340.400390625,11.2,10.0,4.9
8375.2001953125,11.2,8.0,4.9
8282.099609375,11.2,7.0,4.9
8293.599609375,11.2,8.0,4.9
8331.7001953125,11.2,7.0,4.9
8362.900390625,11.2,9.0,4.9
8359.0,11.2,7.0,4.9
8232.7001953125,11.2,7.0,4.9
8159.39990234375,11.2,7.0,4.9
8109.5,11.2,5.0,4.9
8170.60009765625,11.2,2.0,4.9
8151.60009765625,11.2,6.0,4.9
8235.7998046875,11.2,7.0,4.9
8119.2998046875,11.2,4.0,4.9
8027.0,11.2,6.0,4.9
7815.10009765625,11.2,6.0,4.9
7909.0,11.2,6.0,4.9
7829.0,11.2,6.0,4.9
7866.39990234375,11.2,6.0,4.9
7779.7001953125,11.2,6.0,4.9
7671.89990234375,11.2,6.0,4.9
7724.89990234375,11.2,6.0,4.9
7900.0,11.2,3.0,4.9
7817.2001953125,11.2,11.0,4.9
7806.5,11.2,6.0,4.9
7883.89990234375,11.2,6.0,4.9
7841.5,11.2,6.0,4.9
7926.10009765625,11.2,6.0,4.9
7965.39990234375,11.2,1.0,4.9
7951.60009765625,11.2,2.0,4.9
7959.2998046875,11.2,3.0,4.9
7848.39990234375,11.2,2.0,4.9
7908.7001953125,11.2,4.0,4.9
7901.89990234375,11.2,1.0,4.9
8010.7001953125,11.2,2.0,4.9
8109.0,11.2,1.0,4.9
8103.7001953125,11.2,3.0,4.9
8075.2001953125,11.2,2.0,4.9
8097.7001953125,11.2,1.0,4.9
8062.2998046875,11.2,2.0,4.9
7965.2001953125,11.2,3.0,4.9
8028.60009765625,11.2,3.0,4.9
8069.2998046875,11.2,3.0,4.9
8102.89990234375,11.2,2.0,4.9
8109.2001953125,11.2,2.0,4.9
8129.2998046875,11.2,2.0,4.9
8056.5,11.2,4.0,4.9
8107.2001953125,11.2,2.0,4.9
8162.60009765625,11.2,3.0,4.9
8120.5,11.2,2.0,4.9
8184.39990234375,11.2,4.0,4.9
8131.2001953125,11.2,2.0,4.9
8078.2998046875,11.2,4.0,4.9
8085.2998046875,11.2,2.0,4.9
8034.60009765625,11.0,3.0,5.0
8060.2998046875,11.0,2.0,5.0
8022.7998046875,11.0,3.0,5.0
8063.7998046875,11.0,3.0,5.0
8085.0,11.0,3.0,5.0
8047.5,11.0,3.0,5.0
8053.60009765625,11.0,3.0,5.0
8076.5,11.0,2.0,5.0
8029.60009765625,11.0,3.0,5.0
7983.10009765625,11.0,3.0,5.0
8010.89990234375,11.0,3.0,5.0
7981.39990234375,11.0,2.0,5.0
7990.0,11.0,3.0,5.0
8031.39990234375,11.0,3.0,5.0
7925.2001953125,11.0,3.0,5.0
7848.7998046875,11.0,3.0,5.0
7740.89990234375,11.0,2.0,5.0
7842.2998046875,11.0,3.0,5.0
7809.10009765625,11.0,0.0,5.0
7872.7998046875,11.0,2.0,5.0
7919.2998046875,11.0,4.0,5.0
7869.0,11.0,3.0,5.0
7894.2001953125,11.0,3.0,5.0
7812.2998046875,11.0,2.0,5.0
7836.5,11.0,2.0,5.0
7681.0,11.0,2.0,5.0
7633.60009765625,11.0,2.0,5.0
7654.7001953125,11.0,3.0,5.0
7607.7001953125,11.0,2.0,5.0
7624.2001953125,11.0,2.0,5.0
7578.2998046875,11.0,5.0,5.0
7670.7001953125,11.0,4.0,5.0
7709.10009765625,11.0,2.0,5.0
7734.5,11.0,3.0,5.0
7707.10009765625,11.0,3.0,5.0
