ibex_close,tasa_desempleo,prima,pib_trim_per_capita,deuda_perc_pib
8203.0,10.6,31.0,4.2,55.94
8337.7001953125,10.6,33.0,4.2,55.94
8450.0,10.6,31.0,4.2,55.94
8322.900390625,10.6,29.0,4.2,55.94
8200.099609375,10.6,32.0,4.2,55.94
8190.2998046875,10.6,30.0,4.2,55.94
8196.0,10.6,31.0,4.2,55.94
8305.599609375,10.6,32.0,4.2,55.94
8401.2998046875,10.6,29.0,4.2,55.94
8540.599609375,10.6,30.0,4.2,55.94
8515.599609375,10.6,29.0,4.2,55.94
8372.900390625,10.6,30.0,4.2,55.94
8425.2998046875,10.6,30.0,4.2,55.94
8232.099609375,10.6,28.0,4.2,55.94
8321.099609375,10.6,30.0,4.2,55.94
8153.0,10.5,28.0,4.2,54.99
8291.2001953125,10.5,33.0,4.2,54.99
8117.2998046875,10.5,30.0,4.2,54.99
7904.7001953125,10.5,29.0,4.2,54.99
7727.2001953125,10.5,28.0,4.2,54.99
7678.7001953125,10.5,28.0,4.2,54.99
7336.7001953125,10.5,32.0,4.2,54.99
7338.7001953125,10.5,28.0,4.2,54.99
6911.7998046875,10.5,32.0,4.2,54.99
7094.7998046875,10.5,32.0,4.2,54.99
7043.7998046875,10.5,32.0,4.2,54.99
6933.60009765625,10.5,31.0,4.2,54.99
6725.2998046875,10.5,29.0,4.2,54.99
6498.39990234375,10.5,29.0,4.2,54.99
6885.7001953125,10.5,28.0,4.2,54.99
7000.5,10.5,28.0,4.2,54.99
7050.89990234375,10.5,26.0,4.2,54.99
7197.89990234375,10.5,28.0,4.2,54.99
7314.0,10.5,30.0,4.2,54.99
7193.10009765625,10.5,28.0,4.3,54.98
7309.89990234375,10.5,25.0,4.3,54.98
7245.0,10.5,24.0,4.3,54.98
7466.2998046875,10.5,25.0,4.3,54.98
7169.2998046875,10.5,26.0,4.3,54.98
7200.0,10.5,30.0,4.3,54.98
7278.39990234375,10.5,29.0,4.3,54.98
7529.60009765625,10.5,28.0,4.3,54.98
7553.10009765625,10.5,27.0,4.3,54.98
7511.89990234375,10.5,27.0,4.3,54.98
7643.7001953125,10.5,27.0,4.3,54.98
7918.60009765625,10.5,25.0,4.3,54.98
7802.2998046875,10.5,25.0,4.3,54.98
7590.7001953125,10.5,27.0,4.3,54.98
7780.39990234375,10.5,27.0,4.3,54.98
7963.10009765625,10.5,26.0,4.3,54.98
8096.7001953125,10.5,26.0,4.3,54.98
7879.2998046875,10.5,25.0,4.3,54.98
7958.2998046875,10.5,25.0,4.3,54.98
7792.7001953125,10.5,27.0,4.3,54.98
7562.5,10.5,27.0,4.3,54.98
7774.2998046875,10.5,24.0,4.3,54.98
7754.7998046875,10.6,24.0,4.3,54.88
7677.5,10.6,29.0,4.3,54.88
7926.0,10.6,29.0,4.3,54.88
8017.7998046875,10.6,30.0,4.3,54.88
8118.39990234375,10.6,28.0,4.3,54.88
8363.2998046875,10.6,26.0,4.3,54.88
8222.0,10.6,30.0,4.3,54.88
8059.7998046875,10.6,29.0,4.3,54.88
8383.099609375,10.6,27.0,4.3,54.88
8463.599609375,10.6,31.0,4.3,54.88
8500.2998046875,10.6,29.0,4.3,54.88
8536.599609375,10.6,34.0,4.3,54.88
8691.099609375,10.6,27.0,4.3,54.88
8540.599609375,10.6,29.0,4.3,54.88
8425.400390625,10.6,29.0,4.3,54.88
8506.099609375,10.6,28.0,4.3,54.88
8531.7001953125,10.6,29.0,4.3,54.88
8563.099609375,10.6,27.0,4.3,54.88
8439.2998046875,10.6,26.0,4.3,54.88
8348.2998046875,10.6,27.0,4.3,54.88
8272.900390625,10.6,28.0,4.3,54.88
8364.7001953125,10.6,28.0,4.3,54.88
8302.900390625,10.7,30.0,4.3,54.05
8514.599609375,10.7,28.0,4.3,54.05
8825.5,10.7,31.0,4.3,54.05
8703.2001953125,10.7,25.0,4.3,54.05
8559.900390625,10.7,24.0,4.3,54.05
8636.7001953125,10.7,26.0,4.3,54.05
8532.5,10.7,24.0,4.3,54.05
8319.5,10.7,20.0,4.3,54.05
8281.599609375,10.7,17.0,4.3,54.05
8543.099609375,10.7,20.0,4.3,54.05
8474.099609375,10.7,16.0,4.3,54.05
8327.0,10.7,15.0,4.3,54.05
8232.7998046875,10.7,18.0,4.3,54.05
8284.900390625,10.7,19.0,4.3,54.05
8434.900390625,10.7,20.0,4.3,54.05
8397.599609375,10.7,18.0,4.3,54.05
8377.099609375,11.1,18.0,4.3,54.07
8554.7001953125,11.1,17.0,4.3,54.07
8463.099609375,11.1,15.0,4.3,54.07
8177.2998046875,11.1,15.0,4.3,54.07
8186.60009765625,11.1,19.0,4.3,54.07
8066.10009765625,11.1,18.0,4.3,54.07
7935.39990234375,11.1,16.0,4.3,54.07
7983.10009765625,11.1,15.0,4.3,54.07
7800.2998046875,11.1,17.0,4.3,54.07
7948.7001953125,11.1,14.0,4.3,54.07
7804.10009765625,11.1,19.0,4.3,54.07
7977.5,11.1,21.0,4.3,54.07
8008.7998046875,11.1,15.0,4.3,54.07
7902.5,11.1,16.0,4.3,54.07
8033.10009765625,11.1,16.0,4.3,54.07
8078.2998046875,11.1,16.0,4.3,54.07
8213.2998046875,11.1,19.0,4.3,54.07
8185.0,11.1,21.0,4.3,54.07
8273.099609375,11.1,16.0,4.3,54.07
8178.39990234375,11.1,15.0,4.3,54.07
8019.7001953125,11.1,16.0,4.3,54.07
8050.39990234375,11.1,16.0,4.3,54.07
8171.10009765625,11.5,18.0,4.3,53.61
8014.2998046875,11.5,17.0,4.3,53.61
7852.7001953125,11.5,19.0,4.3,53.61
7708.10009765625,11.5,21.0,4.3,53.61
7872.39990234375,11.5,20.0,4.3,53.61
7829.7998046875,11.5,20.0,4.3,53.61
7819.7001953125,11.5,19.0,4.3,53.61
7787.7998046875,11.5,17.0,4.3,53.61
7867.2001953125,11.5,19.0,4.3,53.61
8021.39990234375,11.5,16.0,4.3,53.61
7920.39990234375,11.5,16.0,4.3,53.61
7832.39990234375,11.5,17.0,4.3,53.61
7708.60009765625,11.5,20.0,4.3,53.61
7716.39990234375,11.5,15.0,4.3,53.61
7736.5,11.5,20.0,4.3,53.61
7662.39990234375,11.5,16.0,4.3,53.61
7775.10009765625,11.5,18.0,4.3,53.61
7847.0,11.5,20.0,4.3,53.61
8101.39990234375,11.5,18.0,4.3,53.61
8135.5,11.5,16.0,4.3,53.61
8230.7001953125,11.2,17.0,4.3,53.16
8385.0,11.2,17.0,4.3,53.16
8307.2001953125,11.2,17.0,4.3,53.16
8320.5,11.2,17.0,4.3,53.16
8382.2001953125,11.2,17.0,4.3,53.16
8369.7001953125,11.2,17.0,4.3,53.16
8317.900390625,11.2,17.0,4.3,53.16
8225.900390625,11.2,16.0,4.3,53.16
8199.0,11.2,16.0,4.3,53.16
8253.2998046875,11.2,17.0,4.3,53.16
8318.7998046875,11.2,16.0,4.3,53.16
8394.7001953125,11.2,15.0,4.3,53.16
8471.2998046875,11.2,16.0,4.3,53.16
8390.099609375,11.2,16.0,4.3,53.16
8334.400390625,11.2,17.0,4.3,53.16
8346.0,11.2,15.0,4.3,53.16
8167.2001953125,11.2,17.0,4.3,53.16
8123.2001953125,11.2,16.0,4.3,53.16
8158.0,11.2,15.0,4.3,53.16
8249.7001953125,11.2,18.0,4.3,53.16
8202.099609375,11.2,17.0,4.4,53.62
8236.099609375,11.2,18.0,4.4,53.62
8164.7001953125,11.2,18.0,4.4,53.62
8170.10009765625,11.2,17.0,4.4,53.62
7976.10009765625,11.2,18.0,4.4,53.62
8038.5,11.2,18.0,4.4,53.62
8098.2001953125,11.2,18.0,4.4,53.62
7971.10009765625,11.2,17.0,4.4,53.62
8027.2998046875,11.2,17.0,4.4,53.62
8116.89990234375,11.2,18.0,4.4,53.62
8353.5,11.2,17.0,4.4,53.62
8393.7998046875,11.2,18.0,4.4,53.62
8348.099609375,11.2,17.0,4.4,53.62
8420.400390625,11.2,17.0,4.4,53.62
8363.5,11.2,16.0,4.4,53.62
8356.900390625,11.2,17.0,4.4,53.62
8325.0,11.2,17.0,4.4,53.62
8171.10009765625,11.2,18.0,4.4,53.62
8182.0,11.2,17.0,4.4,53.62
8146.2998046875,11.2,17.0,4.4,53.62
8154.39990234375,11.2,17.0,4.4,53.62
8048.0,11.2,18.0,4.4,54.04
8019.0,11.2,16.0,4.4,54.04
7945.89990234375,11.2,17.0,4.4,54.04
7910.7001953125,11.2,18.0,4.4,54.04
8087.89990234375,11.2,17.0,4.4,54.04
8041.39990234375,11.2,17.0,4.4,54.04
7897.10009765625,11.2,17.0,4.4,54.04
7998.10009765625,11.2,17.0,4.4,54.04
8103.60009765625,11.2,17.0,4.4,54.04
8162.10009765625,11.2,17.0,4.4,54.04
8088.10009765625,11.2,17.0,4.4,54.04
8090.60009765625,11.2,17.0,4.4,54.04
8000.0,11.2,15.0,4.4,54.04
7950.0,11.2,16.0,4.4,54.04
7857.10009765625,11.2,15.0,4.4,54.04
7902.10009765625,11.2,16.0,4.4,54.04
7950.2001953125,11.2,15.0,4.4,54.04
7993.0,11.2,15.0,4.4,54.04
7925.10009765625,11.2,16.0,4.4,54.04
7946.7001953125,11.2,15.0,4.4,54.04
7854.7998046875,11.2,15.0,4.4,54.04
7949.89990234375,11.2,17.0,4.4,54.04
7899.7001953125,11.4,16.0,4.4,52.79
7667.0,11.4,16.0,4.4,52.79
7619.10009765625,11.4,17.0,4.4,52.79
7577.5,11.4,15.0,4.4,52.79
7480.60009765625,11.4,16.0,4.4,52.79
7483.10009765625,11.4,16.0,4.4,52.79
7553.89990234375,11.4,15.0,4.4,52.79
7387.60009765625,11.4,16.0,4.4,52.79
7296.5,11.4,15.0,4.4,52.79
7128.2001953125,11.4,16.0,4.4,52.79
7333.0,11.4,17.0,4.4,52.79
7350.7998046875,11.4,17.0,4.4,52.79
7212.7001953125,11.4,17.0,4.4,52.79
7060.2998046875,11.4,18.0,4.4,52.79
6925.5,11.4,17.0,4.4,52.79
6651.39990234375,11.4,16.0,4.4,52.79
6773.60009765625,11.4,16.0,4.4,52.79
6683.39990234375,11.4,18.0,4.4,52.79
6695.7998046875,11.4,17.0,4.4,52.79
6913.0,11.4,17.0,4.4,52.79
6893.60009765625,11.7,17.0,4.4,52.13
6713.39990234375,11.7,18.0,4.4,52.13
6592.2001953125,11.7,17.0,4.4,52.13
6686.60009765625,11.7,17.0,4.4,52.13
7078.39990234375,11.7,17.0,4.4,52.13
7133.7998046875,11.7,16.0,4.4,52.13
6997.7001953125,11.7,17.0,4.4,52.13
6858.2998046875,11.7,16.0,4.4,52.13
6637.7001953125,11.7,16.0,4.4,52.13
6724.60009765625,11.7,15.0,4.4,52.13
6420.89990234375,11.7,15.0,4.4,52.13
6421.2001953125,11.7,15.0,4.4,52.13
6660.60009765625,11.7,15.0,4.4,52.13
6751.60009765625,11.7,15.0,4.4,52.13
6420.39990234375,11.7,15.0,4.4,52.13
6251.89990234375,11.7,14.0,4.4,52.13
6158.60009765625,11.7,15.0,4.4,52.13
6004.5,11.7,16.0,4.4,52.13
6310.10009765625,11.7,17.0,4.4,52.13
6303.39990234375,11.7,17.0,4.4,52.13
6659.7998046875,11.7,16.0,4.4,52.13
6322.2998046875,11.7,16.0,4.4,52.13
6249.2998046875,11.7,15.0,4.4,52.13
6074.89990234375,11.8,14.0,4.4,51.74
6114.10009765625,11.8,16.0,4.4,51.74
5963.2001953125,11.8,16.0,4.4,51.74
6168.60009765625,11.8,16.0,4.4,51.74
6091.7001953125,11.8,16.0,4.4,51.74
6396.10009765625,11.8,15.0,4.4,51.74
6400.2998046875,11.8,16.0,4.4,51.74
6221.10009765625,11.8,14.0,4.4,51.74
6271.39990234375,11.8,15.0,4.4,51.74
6104.60009765625,11.8,18.0,4.4,51.74
6326.60009765625,11.8,16.0,4.4,51.74
6583.0,11.8,14.0,4.4,51.74
6466.2998046875,11.8,15.0,4.4,51.74
6528.10009765625,11.8,16.0,4.4,51.74
6678.7998046875,11.8,14.0,4.4,51.74
6590.10009765625,11.8,14.0,4.4,51.74
6534.10009765625,11.8,14.0,4.4,51.74
6703.10009765625,11.8,15.0,4.4,51.74
6472.7001953125,11.8,14.0,4.4,51.74
6370.89990234375,11.8,14.0,4.4,51.74
6435.7001953125,11.8,14.0,4.4,51.74
6341.2998046875,11.7,15.0,4.4,51.65
6141.89990234375,11.7,15.0,4.4,51.65
6165.10009765625,11.7,15.0,4.4,51.65
6080.39990234375,11.7,15.0,4.4,51.65
6261.60009765625,11.7,14.0,4.4,51.65
6143.2998046875,11.7,14.0,4.4,51.65
6295.7001953125,11.7,14.0,4.4,51.65
6492.0,11.7,16.0,4.4,51.65
6251.10009765625,11.7,15.0,4.4,51.65
6141.2998046875,11.7,15.0,4.4,51.65
6087.0,11.7,19.0,4.4,51.65
6082.0,11.7,19.0,4.4,51.65
5905.5,11.7,18.0,4.4,51.65
5819.0,11.7,18.0,4.4,51.65
5761.10009765625,11.7,19.0,4.4,51.65
5580.10009765625,11.7,19.0,4.4,51.65
5390.89990234375,11.7,19.0,4.4,51.65
5447.39990234375,11.7,19.0,4.4,51.65
5682.39990234375,11.7,19.0,4.4,51.65
5630.60009765625,11.7,19.0,4.4,51.65
5431.7001953125,11.7,19.0,4.4,51.65
5368.60009765625,11.6,18.0,4.5,51.84
5614.39990234375,11.6,18.0,4.5,51.84
5551.7001953125,11.6,17.0,4.5,51.84
5499.2001953125,11.6,17.0,4.5,51.84
5464.2998046875,11.6,16.0,4.5,51.84
5454.10009765625,11.6,16.0,4.5,51.84
5364.5,11.6,15.0,4.5,51.84
5447.60009765625,11.6,15.0,4.5,51.84
5661.0,11.6,16.0,4.5,51.84
5603.2998046875,11.6,16.0,4.5,51.84
5889.39990234375,11.6,16.0,4.5,51.84
5865.39990234375,11.6,14.0,4.5,51.84
6023.5,11.6,15.0,4.5,51.84
6010.7998046875,11.6,14.0,4.5,51.84
6031.39990234375,11.6,14.0,4.5,51.84
6040.7998046875,11.6,15.0,4.5,51.84
5881.39990234375,11.6,14.0,4.5,51.84
6054.2001953125,11.6,13.0,4.5,51.84
6092.5,11.6,13.0,4.5,51.84
6164.60009765625,11.6,12.0,4.5,51.84
6005.89990234375,11.6,12.0,4.5,51.84
6038.10009765625,11.6,12.0,4.5,51.84
6139.39990234375,11.6,12.0,4.5,51.84
6366.2001953125,11.6,11.0,4.5,51.84
6369.10009765625,11.6,11.0,4.5,51.84
6319.10009765625,11.6,10.0,4.5,51.84
6115.60009765625,11.6,11.0,4.5,51.84
6074.2001953125,11.6,10.0,4.5,51.84
6060.0,11.6,12.0,4.5,51.84
6141.89990234375,11.6,10.0,4.5,51.84
6133.5,11.6,11.0,4.5,51.84
6271.7001953125,11.6,11.0,4.5,51.84
6250.7998046875,11.6,10.0,4.5,51.84
6356.2998046875,11.6,11.0,4.5,51.84
6299.2998046875,11.6,10.0,4.5,51.84
6264.2998046875,11.6,10.0,4.5,51.84
6498.89990234375,11.6,11.0,4.5,51.84
6539.2001953125,11.6,10.0,4.5,51.84
6580.7001953125,11.6,10.0,4.5,51.84
6471.5,11.6,9.0,4.5,51.84
6700.10009765625,11.6,10.0,4.5,51.84
6704.10009765625,11.6,9.0,4.5,51.84
6685.60009765625,11.6,8.0,4.5,51.84
6736.2998046875,11.6,7.0,4.5,51.24
6582.39990234375,11.6,8.0,4.5,51.24
6512.7998046875,11.6,7.0,4.5,51.24
6425.2998046875,11.6,6.0,4.5,51.24
6291.0,11.6,6.0,4.5,51.24
6332.10009765625,11.6,6.0,4.5,51.24
6371.5,11.6,6.0,4.5,51.24
6251.60009765625,11.6,8.0,4.5,51.24
6120.60009765625,11.6,7.0,4.5,51.24
6311.39990234375,11.6,8.0,4.5,51.24
6266.60009765625,11.6,8.0,4.5,51.24
6155.7998046875,11.6,7.0,4.5,51.24
6168.2998046875,11.6,6.0,4.5,51.24
6208.0,11.6,6.0,4.5,51.24
6240.2001953125,11.6,6.0,4.5,51.24
6081.2998046875,11.6,8.0,4.5,51.24
6036.89990234375,11.6,8.0,4.5,51.24
6284.0,11.7,8.0,4.6,50.56
6237.2998046875,11.7,9.0,4.6,50.56
6349.2998046875,11.7,8.0,4.6,50.56
6377.2001953125,11.7,7.0,4.6,50.56
6433.0,11.7,6.0,4.6,50.56
6438.89990234375,11.7,4.0,4.6,50.56
6534.7001953125,11.7,4.0,4.6,50.56
6589.2001953125,11.7,3.0,4.6,50.56
6566.7998046875,11.7,3.0,4.6,50.56
6610.60009765625,11.7,4.0,4.6,50.56
6458.2001953125,11.7,3.0,4.6,50.56
6390.7998046875,11.7,3.0,4.6,50.56
6346.2998046875,11.7,2.0,4.6,50.56
6249.7001953125,11.7,3.0,4.6,50.56
6310.2001953125,11.7,3.0,4.6,50.56
6268.89990234375,11.7,3.0,4.6,50.56
6022.39990234375,11.7,3.0,4.6,50.56
5955.39990234375,11.7,3.0,4.6,50.56
5941.0,11.7,4.0,4.6,50.56
6019.60009765625,11.7,5.0,4.6,50.56
5947.7001953125,11.7,4.0,4.6,50.56
6017.2001953125,11.7,5.0,4.6,50.85
5872.89990234375,11.7,5.0,4.6,50.85
6002.60009765625,11.7,6.0,4.6,50.85
5885.60009765625,11.7,5.0,4.6,50.85
5809.2998046875,11.7,5.0,4.6,50.85
5787.60009765625,11.7,5.0,4.6,50.85
5923.2998046875,11.7,5.0,4.6,50.85
5840.2001953125,11.7,4.0,4.6,50.85
5817.60009765625,11.7,5.0,4.6,50.85
5972.7998046875,11.7,5.0,4.6,50.85
6082.89990234375,11.7,5.0,4.6,50.85
6165.0,11.7,3.0,4.6,50.85
6036.7998046875,11.7,3.0,4.6,50.85
5989.2998046875,11.7,4.0,4.6,50.85
6043.2001953125,11.7,4.0,4.6,50.85
5952.10009765625,11.7,4.0,4.6,50.85
5803.2001953125,11.7,3.0,4.6,50.85
5782.0,11.7,3.0,4.6,50.85
5887.7001953125,11.7,2.0,4.6,50.85
5999.39990234375,11.7,1.0,4.6,50.85
5987.2001953125,11.6,0.0,4.6,50.12
5861.7998046875,11.6,2.0,4.6,50.12
5879.7998046875,11.6,1.0,4.6,50.12
5816.89990234375,11.6,0.0,4.6,50.12
5716.5,11.6,0.0,4.6,50.12
5569.39990234375,11.6,0.0,4.6,50.12
5606.39990234375,11.6,1.0,4.6,50.12
5452.39990234375,11.6,1.0,4.6,50.12
5670.7001953125,11.6,1.0,4.6,50.12
5904.89990234375,11.6,2.0,4.6,50.12
6064.5,11.6,-2.0,4.6,50.12
6089.60009765625,11.6,2.0,4.6,50.12
6171.2998046875,11.6,3.0,4.6,50.12
6102.10009765625,11.6,2.0,4.6,50.12
6258.0,11.6,2.0,4.6,50.12
6005.0,11.6,2.0,4.6,50.12
6123.7998046875,11.6,2.0,4.6,50.12
6142.7998046875,11.6,1.0,4.6,50.12
6022.39990234375,11.6,2.0,4.6,50.12
6029.2001953125,11.6,1.0,4.6,50.12
5870.5,11.6,0.0,4.6,50.12
5953.2001953125,11.4,0.0,4.6,51.0
6174.5,11.4,0.0,4.6,51.0
6238.0,11.4,1.0,4.6,51.0
6324.10009765625,11.4,0.0,4.6,51.0
6454.2001953125,11.4,0.0,4.6,51.0
6397.2998046875,11.4,0.0,4.6,51.0
6468.5,11.4,-1.0,4.6,51.0
6407.7998046875,11.4,-1.0,4.6,51.0
6442.2998046875,11.4,-1.0,4.6,51.0
6488.60009765625,11.4,0.0,4.6,51.0
6560.7998046875,11.4,-1.0,4.6,51.0
6503.10009765625,11.4,-2.0,4.6,51.0
6574.39990234375,11.4,-2.0,4.6,51.0
6577.60009765625,11.4,-1.0,4.6,51.0
6587.39990234375,11.4,7.0,4.6,51.0
6526.89990234375,11.4,8.0,4.6,51.0
6492.5,11.4,9.0,4.6,51.0
6607.7998046875,11.4,8.0,4.6,51.0
6557.2001953125,11.4,9.0,4.6,51.0
6489.5,11.4,8.0,4.6,51.0
6456.39990234375,11.3,8.0,4.6,50.55
6491.2998046875,11.3,8.0,4.6,50.55
6568.7001953125,11.3,8.0,4.6,50.55
6429.0,11.3,9.0,4.6,50.55
6300.5,11.3,8.0,4.6,50.55
6387.7998046875,11.3,8.0,4.6,50.55
6395.0,11.3,9.0,4.6,50.55
6376.0,11.3,9.0,4.6,50.55
6363.39990234375,11.3,8.0,4.6,50.55
6413.7998046875,11.3,8.0,4.6,50.55
6481.5,11.3,7.0,4.6,50.55
6279.60009765625,11.3,8.0,4.6,50.55
6298.10009765625,11.3,8.0,4.6,50.55
6198.89990234375,11.3,9.0,4.6,50.55
6317.89990234375,11.3,9.0,4.6,50.55
6346.2001953125,11.3,10.0,4.6,50.55
6338.2001953125,11.3,8.0,4.6,50.55
6363.60009765625,11.3,8.0,4.6,50.55
6472.89990234375,11.3,8.0,4.6,50.55
6483.0,11.3,8.0,4.6,50.55
6508.5,11.3,10.0,4.6,50.55
6595.39990234375,11.5,9.0,4.6,50.19
6562.89990234375,11.5,8.0,4.6,50.19
6637.7001953125,11.5,9.0,4.6,50.19
6591.10009765625,11.5,9.0,4.6,50.19
6717.7001953125,11.5,8.0,4.6,50.19
6670.10009765625,11.5,8.0,4.6,50.19
6696.7998046875,11.5,8.0,4.6,50.19
6791.2001953125,11.5,9.0,4.6,50.19
6849.10009765625,11.5,9.0,4.6,50.19
6857.2001953125,11.5,8.0,4.6,50.19
6960.89990234375,11.5,7.0,4.6,50.19
6977.10009765625,11.5,8.0,4.6,50.19
7015.7998046875,11.5,8.0,4.6,50.19
6908.60009765625,11.5,8.0,4.6,50.19
7081.60009765625,11.5,7.0,4.6,50.19
6919.7001953125,11.5,7.0,4.6,50.19
6871.39990234375,11.5,7.0,4.6,50.19
6941.2998046875,11.5,7.0,4.6,50.19
6944.60009765625,11.5,7.0,4.6,50.19
6970.10009765625,11.5,7.0,4.6,50.19
6862.0,11.5,7.0,4.6,50.19
6739.10009765625,11.6,8.0,4.7,49.86
6830.89990234375,11.6,5.0,4.7,49.86
6795.2998046875,11.6,8.0,4.7,49.86
6800.39990234375,11.6,3.0,4.7,49.86
6944.60009765625,11.6,5.0,4.7,49.86
6965.7001953125,11.6,3.0,4.7,49.86
6915.7001953125,11.6,-2.0,4.7,49.86
6838.5,11.6,4.0,4.7,49.86
6968.60009765625,11.6,3.0,4.7,49.86
7046.0,11.6,3.0,4.7,49.86
7000.0,11.6,5.0,4.7,49.86
6932.7998046875,11.6,4.0,4.7,49.86
6945.2998046875,11.6,4.0,4.7,49.86
6900.39990234375,11.6,4.0,4.7,49.86
6825.2001953125,11.6,4.0,4.7,49.86
6862.39990234375,11.6,4.0,4.7,49.86
6868.0,11.6,4.0,4.7,49.86
6981.10009765625,11.6,4.0,4.7,49.86
6903.7998046875,11.6,4.0,4.7,49.86
6996.7001953125,11.6,4.0,4.7,49.86
6924.0,11.6,4.0,4.7,49.86
6984.2998046875,11.6,4.0,4.7,49.86
7061.7001953125,11.6,4.0,4.7,49.86
6995.39990234375,11.5,5.0,4.7,48.94
6945.0,11.5,5.0,4.7,48.94
6991.2998046875,11.5,4.0,4.7,48.94
6924.2998046875,11.5,4.0,4.7,48.94
6900.2998046875,11.5,4.0,4.7,48.94
6930.7998046875,11.5,3.0,4.7,48.94
6965.39990234375,11.5,3.0,4.7,48.94
7015.2998046875,11.5,3.0,4.7,48.94
6998.2001953125,11.5,3.0,4.7,48.94
7110.2998046875,11.5,4.0,4.7,48.94
7170.7001953125,11.5,3.0,4.7,48.94
7192.39990234375,11.5,2.0,4.7,48.94
7179.7998046875,11.5,4.0,4.7,48.94
7214.89990234375,11.5,3.0,4.7,48.94
7205.89990234375,11.5,3.0,4.7,48.94
7166.39990234375,11.5,4.0,4.7,48.94
7130.0,11.5,3.0,4.7,48.94
7143.2998046875,11.5,3.0,4.7,48.94
7175.10009765625,11.5,3.0,4.7,48.94
7111.2998046875,11.5,3.0,4.7,48.94
7194.39990234375,11.5,3.0,4.7,48.55
7203.89990234375,11.5,4.0,4.7,48.55
7291.7001953125,11.5,2.0,4.7,48.55
7265.7001953125,11.5,2.0,4.7,48.55
7230.60009765625,11.5,1.0,4.7,48.55
7287.0,11.5,2.0,4.7,48.55
7220.0,11.5,1.0,4.7,48.55
7116.0,11.5,1.0,4.7,48.55
7113.39990234375,11.5,1.0,4.7,48.55
7022.89990234375,11.5,1.0,4.7,48.55
7057.60009765625,11.5,1.0,4.7,48.55
7132.0,11.5,0.0,4.7,48.55
7146.7001953125,11.5,0.0,4.7,48.55
7195.7001953125,11.5,0.0,4.7,48.55
7102.7001953125,11.5,0.0,4.7,48.55
6953.2998046875,11.5,0.0,4.7,48.55
6953.10009765625,11.5,0.0,4.7,48.55
6909.0,11.5,1.0,4.7,48.55
6895.7001953125,11.5,2.0,4.7,48.55
6809.39990234375,11.5,3.0,4.7,48.55
6772.0,11.5,1.0,4.7,48.55
6703.60009765625,11.5,2.0,4.7,48.55
6751.0,11.4,1.0,4.8,48.35
6762.39990234375,11.4,1.0,4.8,48.35
6922.2998046875,11.4,2.0,4.8,48.35
6894.2001953125,11.4,3.0,4.8,48.35
6894.10009765625,11.4,3.0,4.8,48.35
6924.2998046875,11.4,2.0,4.8,48.35
7019.10009765625,11.4,2.0,4.8,48.35
6974.7001953125,11.4,3.0,4.8,48.35
7063.10009765625,11.4,2.0,4.8,48.35
7040.7001953125,11.4,2.0,4.8,48.35
7043.5,11.4,4.0,4.8,48.35
7034.2998046875,11.4,2.0,4.8,48.35
6993.60009765625,11.4,2.0,4.8,48.35
6984.7998046875,11.4,2.0,4.8,48.35
7007.39990234375,11.4,1.0,4.8,48.35
6914.60009765625,11.4,2.0,4.8,48.35
6879.89990234375,11.4,2.0,4.8,48.35
6869.0,11.4,1.0,4.8,48.35
6951.0,11.4,2.0,4.8,48.35
7023.7998046875,11.4,2.0,4.8,48.35
7030.39990234375,11.4,3.0,4.8,48.35
7119.10009765625,11.4,2.0,4.8,48.35
7129.5,11.4,0.0,4.8,48.35
7215.2998046875,11.3,0.0,4.8,48.35
7199.7001953125,11.3,0.0,4.8,48.35
7196.10009765625,11.3,1.0,4.8,48.35
7228.10009765625,11.3,0.0,4.8,48.35
7267.7998046875,11.3,0.0,4.8,48.35
7222.89990234375,11.3,1.0,4.8,48.35
7191.39990234375,11.3,-1.0,4.8,48.35
7246.7001953125,11.3,0.0,4.8,48.35
7258.7998046875,11.3,0.0,4.8,48.35
7293.7998046875,11.3,1.0,4.8,48.35
7134.0,11.3,1.0,4.8,48.35
7127.2998046875,11.3,0.0,4.8,48.35
7131.5,11.3,0.0,4.8,48.35
7111.60009765625,11.3,0.0,4.8,48.35
7145.0,11.3,0.0,4.8,48.35
7243.7998046875,11.3,1.0,4.8,48.35
7251.89990234375,11.3,-1.0,4.8,48.35
7227.39990234375,11.3,0.0,4.8,48.35
7249.89990234375,11.3,0.0,4.8,48.35
7252.5,11.3,-1.0,4.8,48.35
7372.2998046875,11.4,0.0,4.8,47.69
7348.7001953125,11.4,1.0,4.8,47.69
7384.2998046875,11.4,0.0,4.8,47.69
7367.10009765625,11.4,0.0,4.8,47.69
7348.10009765625,11.4,0.0,4.8,47.69
7391.0,11.4,0.0,4.8,47.69
7358.7998046875,11.4,-1.0,4.8,47.69
7432.2001953125,11.4,0.0,4.8,47.69
7434.39990234375,11.4,0.0,4.8,47.69
7471.7998046875,11.4,-1.0,4.8,47.69
7487.0,11.4,-1.0,4.8,47.69
7506.2998046875,11.4,-1.0,4.8,47.69
7585.5,11.4,-1.0,4.8,47.69
7617.60009765625,11.4,-1.0,4.8,47.69
7619.10009765625,11.4,-1.0,4.8,47.69
7696.5,11.4,-1.0,4.8,47.69
7760.39990234375,11.4,-1.0,4.8,47.69
7737.2001953125,11.4,-1.0,4.8,47.69
7879.2001953125,11.3,1.0,4.8,48.1
7911.39990234375,11.3,0.0,4.8,48.1
