fecha,ibex_close,tasa_desempleo,prima,pib_trim_per_capita
2002-07-05,7078.39990234375,11.7,17.0,4.4
2002-07-08,7133.7998046875,11.7,16.0,4.4
2002-07-09,6997.7001953125,11.7,17.0,4.4
2002-07-10,6858.2998046875,11.7,16.0,4.4
2002-07-11,6637.7001953125,11.7,16.0,4.4
2002-07-12,6724.60009765625,11.7,15.0,4.4
2002-07-15,6420.89990234375,11.7,15.0,4.4
2002-07-16,6421.2001953125,11.7,15.0,4.4
2002-07-17,6660.60009765625,11.7,15.0,4.4
2002-07-18,6751.60009765625,11.7,15.0,4.4
2002-07-19,6420.39990234375,11.7,15.0,4.4
2002-07-22,6251.89990234375,11.7,14.0,4.4
2002-07-23,6158.60009765625,11.7,15.0,4.4
2002-07-24,6004.5,11.7,16.0,4.4
2002-07-25,6310.10009765625,11.7,17.0,4.4
2002-07-26,6303.39990234375,11.7,17.0,4.4
2002-07-29,6659.7998046875,11.7,16.0,4.4
2002-07-30,6322.2998046875,11.7,16.0,4.4
2002-07-31,6249.2998046875,11.7,15.0,4.4
2002-08-01,6074.89990234375,11.8,14.0,4.4
2002-08-02,6114.10009765625,11.8,16.0,4.4
2002-08-05,5963.2001953125,11.8,16.0,4.4
2002-08-06,6168.60009765625,11.8,16.0,4.4
2002-08-07,6091.7001953125,11.8,16.0,4.4
2002-08-08,6396.10009765625,11.8,15.0,4.4
2002-08-09,6400.2998046875,11.8,16.0,4.4
2002-08-12,6221.10009765625,11.8,14.0,4.4
2002-08-13,6271.39990234375,11.8,15.0,4.4
2002-08-14,6104.60009765625,11.8,18.0,4.4
2002-08-16,6326.60009765625,11.8,16.0,4.4
2002-08-19,6583.0,11.8,14.0,4.4
2002-08-20,6466.2998046875,11.8,15.0,4.4
2002-08-21,6528.10009765625,11.8,16.0,4.4
2002-08-22,6678.7998046875,11.8,14.0,4.4
2002-08-23,6590.10009765625,11.8,14.0,4.4
2002-08-26,6534.10009765625,11.8,14.0,4.4
2002-08-27,6703.10009765625,11.8,15.0,4.4
2002-08-28,6472.7001953125,11.8,14.0,4.4
2002-08-29,6370.89990234375,11.8,14.0,4.4
2002-08-30,6435.7001953125,11.8,14.0,4.4
2002-09-02,6341.2998046875,11.7,15.0,4.4
2002-09-03,6141.89990234375,11.7,15.0,4.4
2002-09-04,6165.10009765625,11.7,15.0,4.4
2002-09-05,6080.39990234375,11.7,15.0,4.4
2002-09-06,6261.60009765625,11.7,14.0,4.4
2002-09-09,6143.2998046875,11.7,14.0,4.4
2002-09-10,6295.7001953125,11.7,14.0,4.4
2002-09-11,6492.0,11.7,16.0,4.4
2002-09-12,6251.10009765625,11.7,15.0,4.4
2002-09-13,6141.2998046875,11.7,15.0,4.4
2002-09-16,6087.0,11.7,19.0,4.4
2002-09-17,6082.0,11.7,19.0,4.4
2002-09-18,5905.5,11.7,18.0,4.4
2002-09-19,5819.0,11.7,18.0,4.4
2002-09-20,5761.10009765625,11.7,19.0,4.4
2002-09-23,5580.10009765625,11.7,19.0,4.4
2002-09-24,5390.89990234375,11.7,19.0,4.4
2002-09-25,5447.39990234375,11.7,19.0,4.4
2002-09-26,5682.39990234375,11.7,19.0,4.4
2002-09-27,5630.60009765625,11.7,19.0,4.4
2002-09-30,5431.7001953125,11.7,19.0,4.4
2002-10-01,5368.60009765625,11.6,18.0,4.5
2002-10-02,5614.39990234375,11.6,18.0,4.5
2002-10-03,5551.7001953125,11.6,17.0,4.5
2002-10-04,5499.2001953125,11.6,17.0,4.5
2002-10-07,5464.2998046875,11.6,16.0,4.5
2002-10-08,5454.10009765625,11.6,16.0,4.5
2002-10-09,5364.5,11.6,15.0,4.5
2002-10-10,5447.60009765625,11.6,15.0,4.5
2002-10-11,5661.0,11.6,16.0,4.5
2002-10-14,5603.2998046875,11.6,16.0,4.5
2002-10-15,5889.39990234375,11.6,16.0,4.5
2002-10-16,5865.39990234375,11.6,14.0,4.5
2002-10-17,6023.5,11.6,15.0,4.5
2002-10-18,6010.7998046875,11.6,14.0,4.5
2002-10-21,6031.39990234375,11.6,14.0,4.5
2002-10-22,6040.7998046875,11.6,15.0,4.5
2002-10-23,5881.39990234375,11.6,14.0,4.5
2002-10-24,6054.2001953125,11.6,13.0,4.5
2002-10-25,6092.5,11.6,13.0,4.5
2002-10-28,6164.60009765625,11.6,12.0,4.5
2002-10-29,6005.89990234375,11.6,12.0,4.5
2002-10-30,6038.10009765625,11.6,12.0,4.5
2002-10-31,6139.39990234375,11.6,12.0,4.5
2002-11-04,6366.2001953125,11.6,11.0,4.5
2002-11-05,6369.10009765625,11.6,11.0,4.5
2002-11-06,6319.10009765625,11.6,10.0,4.5
2002-11-07,6115.60009765625,11.6,11.0,4.5
2002-11-08,6074.2001953125,11.6,10.0,4.5
2002-11-11,6060.0,11.6,12.0,4.5
2002-11-12,6141.89990234375,11.6,10.0,4.5
2002-11-13,6133.5,11.6,11.0,4.5
2002-11-14,6271.7001953125,11.6,11.0,4.5
2002-11-15,6250.7998046875,11.6,10.0,4.5
2002-11-18,6356.2998046875,11.6,11.0,4.5
2002-11-19,6299.2998046875,11.6,10.0,4.5
2002-11-20,6264.2998046875,11.6,10.0,4.5
2002-11-21,6498.89990234375,11.6,11.0,4.5
2002-11-22,6539.2001953125,11.6,10.0,4.5
2002-11-25,6580.7001953125,11.6,10.0,4.5
2002-11-26,6471.5,11.6,9.0,4.5
2002-11-27,6700.10009765625,11.6,10.0,4.5
2002-11-28,6704.10009765625,11.6,9.0,4.5
2002-11-29,6685.60009765625,11.6,8.0,4.5
2002-12-02,6736.2998046875,11.6,7.0,4.5
2002-12-03,6582.39990234375,11.6,8.0,4.5
2002-12-04,6512.7998046875,11.6,7.0,4.5
2002-12-05,6425.2998046875,11.6,6.0,4.5
2002-12-09,6291.0,11.6,6.0,4.5
2002-12-10,6332.10009765625,11.6,6.0,4.5
2002-12-11,6371.5,11.6,6.0,4.5
2002-12-12,6251.60009765625,11.6,8.0,4.5
2002-12-13,6120.60009765625,11.6,7.0,4.5
2002-12-16,6311.39990234375,11.6,8.0,4.5
2002-12-17,6266.60009765625,11.6,8.0,4.5
2002-12-18,6155.7998046875,11.6,7.0,4.5
2002-12-19,6168.2998046875,11.6,6.0,4.5
2002-12-20,6208.0,11.6,6.0,4.5
2002-12-23,6240.2001953125,11.6,6.0,4.5
2002-12-27,6081.2998046875,11.6,8.0,4.5
2002-12-30,6036.89990234375,11.6,8.0,4.5
2003-01-02,6284.0,11.7,8.0,4.6
2003-01-03,6237.2998046875,11.7,9.0,4.6
2003-01-07,6349.2998046875,11.7,8.0,4.6
2003-01-08,6377.2001953125,11.7,7.0,4.6
2003-01-09,6433.0,11.7,6.0,4.6
2003-01-10,6438.89990234375,11.7,4.0,4.6
2003-01-13,6534.7001953125,11.7,4.0,4.6
2003-01-14,6589.2001953125,11.7,3.0,4.6
2003-01-15,6566.7998046875,11.7,3.0,4.6
2003-01-16,6610.60009765625,11.7,4.0,4.6
2003-01-17,6458.2001953125,11.7,3.0,4.6
2003-01-20,6390.7998046875,11.7,3.0,4.6
2003-01-21,6346.2998046875,11.7,2.0,4.6
2003-01-22,6249.7001953125,11.7,3.0,4.6
2003-01-23,6310.2001953125,11.7,3.0,4.6
2003-01-24,6268.89990234375,11.7,3.0,4.6
2003-01-27,6022.39990234375,11.7,3.0,4.6
2003-01-28,5955.39990234375,11.7,3.0,4.6
2003-01-29,5941.0,11.7,4.0,4.6
2003-01-30,6019.60009765625,11.7,5.0,4.6
2003-01-31,5947.7001953125,11.7,4.0,4.6
2003-02-03,6017.2001953125,11.7,5.0,4.6
2003-02-04,5872.89990234375,11.7,5.0,4.6
2003-02-05,6002.60009765625,11.7,6.0,4.6
2003-02-06,5885.60009765625,11.7,5.0,4.6
2003-02-07,5809.2998046875,11.7,5.0,4.6
2003-02-10,5787.60009765625,11.7,5.0,4.6
2003-02-11,5923.2998046875,11.7,5.0,4.6
2003-02-12,5840.2001953125,11.7,4.0,4.6
2003-02-13,5817.60009765625,11.7,5.0,4.6
2003-02-14,5972.7998046875,11.7,5.0,4.6
2003-02-17,6082.89990234375,11.7,5.0,4.6
2003-02-18,6165.0,11.7,3.0,4.6
2003-02-19,6036.7998046875,11.7,3.0,4.6
2003-02-20,5989.2998046875,11.7,4.0,4.6
2003-02-21,6043.2001953125,11.7,4.0,4.6
2003-02-24,5952.10009765625,11.7,4.0,4.6
2003-02-25,5803.2001953125,11.7,3.0,4.6
2003-02-26,5782.0,11.7,3.0,4.6
2003-02-27,5887.7001953125,11.7,2.0,4.6
2003-02-28,5999.39990234375,11.7,1.0,4.6
2003-03-03,5987.2001953125,11.6,0.0,4.6
2003-03-04,5861.7998046875,11.6,2.0,4.6
2003-03-05,5879.7998046875,11.6,1.0,4.6
2003-03-06,5816.89990234375,11.6,0.0,4.6
2003-03-07,5716.5,11.6,0.0,4.6
2003-03-10,5569.39990234375,11.6,0.0,4.6
2003-03-11,5606.39990234375,11.6,1.0,4.6
2003-03-12,5452.39990234375,11.6,1.0,4.6
2003-03-13,5670.7001953125,11.6,1.0,4.6
2003-03-14,5904.89990234375,11.6,2.0,4.6
2003-03-17,6064.5,11.6,-2.0,4.6
2003-03-18,6089.60009765625,11.6,2.0,4.6
2003-03-19,6171.2998046875,11.6,3.0,4.6
2003-03-20,6102.10009765625,11.6,2.0,4.6
2003-03-21,6258.0,11.6,2.0,4.6
2003-03-24,6005.0,11.6,2.0,4.6
2003-03-25,6123.7998046875,11.6,2.0,4.6
2003-03-26,6142.7998046875,11.6,1.0,4.6
2003-03-27,6022.39990234375,11.6,2.0,4.6
2003-03-28,6029.2001953125,11.6,1.0,4.6
2003-03-31,5870.5,11.6,0.0,4.6
2003-04-01,5953.2001953125,11.4,0.0,4.6
2003-04-02,6174.5,11.4,0.0,4.6
2003-04-03,6238.0,11.4,1.0,4.6
2003-04-04,6324.10009765625,11.4,0.0,4.6
2003-04-07,6454.2001953125,11.4,0.0,4.6
2003-04-08,6397.2998046875,11.4,0.0,4.6
2003-04-09,6468.5,11.4,-1.0,4.6
2003-04-10,6407.7998046875,11.4,-1.0,4.6
2003-04-11,6442.2998046875,11.4,-1.0,4.6
2003-04-14,6488.60009765625,11.4,0.0,4.6
2003-04-15,6560.7998046875,11.4,-1.0,4.6
2003-04-16,6503.10009765625,11.4,-2.0,4.6
2003-04-17,6574.39990234375,11.4,-2.0,4.6
2003-04-22,6577.60009765625,11.4,-1.0,4.6
2003-04-23,6587.39990234375,11.4,7.0,4.6
2003-04-24,6526.89990234375,11.4,8.0,4.6
2003-04-25,6492.5,11.4,9.0,4.6
2003-04-28,6607.7998046875,11.4,8.0,4.6
2003-04-29,6557.2001953125,11.4,9.0,4.6
2003-04-30,6489.5,11.4,8.0,4.6
2003-05-02,6456.39990234375,11.3,8.0,4.6
2003-05-05,6491.2998046875,11.3,8.0,4.6
2003-05-06,6568.7001953125,11.3,8.0,4.6
2003-05-07,6429.0,11.3,9.0,4.6
2003-05-08,6300.5,11.3,8.0,4.6
2003-05-09,6387.7998046875,11.3,8.0,4.6
2003-05-12,6395.0,11.3,9.0,4.6
2003-05-13,6376.0,11.3,9.0,4.6
2003-05-14,6363.39990234375,11.3,8.0,4.6
2003-05-15,6413.7998046875,11.3,8.0,4.6
2003-05-16,6481.5,11.3,7.0,4.6
2003-05-19,6279.60009765625,11.3,8.0,4.6
2003-05-20,6298.10009765625,11.3,8.0,4.6
2003-05-21,6198.89990234375,11.3,9.0,4.6
2003-05-22,6317.89990234375,11.3,9.0,4.6
2003-05-23,6346.2001953125,11.3,10.0,4.6
2003-05-26,6338.2001953125,11.3,8.0,4.6
2003-05-27,6363.60009765625,11.3,8.0,4.6
2003-05-28,6472.89990234375,11.3,8.0,4.6
2003-05-29,6483.0,11.3,8.0,4.6
2003-05-30,6508.5,11.3,10.0,4.6
2003-06-02,6595.39990234375,11.5,9.0,4.6
2003-06-03,6562.89990234375,11.5,8.0,4.6
2003-06-04,6637.7001953125,11.5,9.0,4.6
2003-06-05,6591.10009765625,11.5,9.0,4.6
2003-06-06,6717.7001953125,11.5,8.0,4.6
2003-06-09,6670.10009765625,11.5,8.0,4.6
2003-06-10,6696.7998046875,11.5,8.0,4.6
2003-06-11,6791.2001953125,11.5,9.0,4.6
2003-06-12,6849.10009765625,11.5,9.0,4.6
2003-06-13,6857.2001953125,11.5,8.0,4.6
2003-06-16,6960.89990234375,11.5,7.0,4.6
2003-06-17,6977.10009765625,11.5,8.0,4.6
2003-06-18,7015.7998046875,11.5,8.0,4.6
2003-06-19,6908.60009765625,11.5,8.0,4.6
2003-06-20,7081.60009765625,11.5,7.0,4.6
2003-06-23,6919.7001953125,11.5,7.0,4.6
2003-06-24,6871.39990234375,11.5,7.0,4.6
2003-06-25,6941.2998046875,11.5,7.0,4.6
2003-06-26,6944.60009765625,11.5,7.0,4.6
2003-06-27,6970.10009765625,11.5,7.0,4.6
2003-06-30,6862.0,11.5,7.0,4.6
2003-07-01,6739.10009765625,11.6,8.0,4.7
2003-07-02,6830.89990234375,11.6,5.0,4.7
2003-07-03,6795.2998046875,11.6,8.0,4.7
2003-07-04,6800.39990234375,11.6,3.0,4.7
2003-07-07,6944.60009765625,11.6,5.0,4.7
2003-07-08,6965.7001953125,11.6,3.0,4.7
2003-07-09,6915.7001953125,11.6,-2.0,4.7
2003-07-10,6838.5,11.6,4.0,4.7
2003-07-11,6968.60009765625,11.6,3.0,4.7
2003-07-14,7046.0,11.6,3.0,4.7
2003-07-15,7000.0,11.6,5.0,4.7
2003-07-16,6932.7998046875,11.6,4.0,4.7
2003-07-17,6945.2998046875,11.6,4.0,4.7
2003-07-18,6900.39990234375,11.6,4.0,4.7
2003-07-21,6825.2001953125,11.6,4.0,4.7
2003-07-22,6862.39990234375,11.6,4.0,4.7
2003-07-23,6868.0,11.6,4.0,4.7
2003-07-24,6981.10009765625,11.6,4.0,4.7
2003-07-25,6903.7998046875,11.6,4.0,4.7
2003-07-28,6996.7001953125,11.6,4.0,4.7
2003-07-29,6924.0,11.6,4.0,4.7
2003-07-30,6984.2998046875,11.6,4.0,4.7
2003-07-31,7061.7001953125,11.6,4.0,4.7
2003-08-01,6995.39990234375,11.5,5.0,4.7
2003-08-04,6945.0,11.5,5.0,4.7
2003-08-05,6991.2998046875,11.5,4.0,4.7
2003-08-06,6924.2998046875,11.5,4.0,4.7
2003-08-07,6900.2998046875,11.5,4.0,4.7
2003-08-08,6930.7998046875,11.5,3.0,4.7
2003-08-11,6965.39990234375,11.5,3.0,4.7
2003-08-12,7015.2998046875,11.5,3.0,4.7
2003-08-13,6998.2001953125,11.5,3.0,4.7
2003-08-14,7110.2998046875,11.5,4.0,4.7
2003-08-18,7170.7001953125,11.5,3.0,4.7
2003-08-19,7192.39990234375,11.5,2.0,4.7
2003-08-20,7179.7998046875,11.5,4.0,4.7
2003-08-21,7214.89990234375,11.5,3.0,4.7
2003-08-22,7205.89990234375,11.5,3.0,4.7
2003-08-25,7166.39990234375,11.5,4.0,4.7
2003-08-26,7130.0,11.5,3.0,4.7
2003-08-27,7143.2998046875,11.5,3.0,4.7
2003-08-28,7175.10009765625,11.5,3.0,4.7
2003-08-29,7111.2998046875,11.5,3.0,4.7
2003-09-01,7194.39990234375,11.5,3.0,4.7
2003-09-02,7203.89990234375,11.5,4.0,4.7
2003-09-03,7291.7001953125,11.5,2.0,4.7
2003-09-04,7265.7001953125,11.5,2.0,4.7
2003-09-05,7230.60009765625,11.5,1.0,4.7
2003-09-08,7287.0,11.5,2.0,4.7
2003-09-09,7220.0,11.5,1.0,4.7
2003-09-10,7116.0,11.5,1.0,4.7
2003-09-11,7113.39990234375,11.5,1.0,4.7
2003-09-12,7022.89990234375,11.5,1.0,4.7
2003-09-15,7057.60009765625,11.5,1.0,4.7
2003-09-16,7132.0,11.5,0.0,4.7
2003-09-17,7146.7001953125,11.5,0.0,4.7
2003-09-18,7195.7001953125,11.5,0.0,4.7
2003-09-19,7102.7001953125,11.5,0.0,4.7
2003-09-22,6953.2998046875,11.5,0.0,4.7
2003-09-23,6953.10009765625,11.5,0.0,4.7
2003-09-24,6909.0,11.5,1.0,4.7
2003-09-25,6895.7001953125,11.5,2.0,4.7
2003-09-26,6809.39990234375,11.5,3.0,4.7
2003-09-29,6772.0,11.5,1.0,4.7
2003-09-30,6703.60009765625,11.5,2.0,4.7
2003-10-01,6751.0,11.4,1.0,4.8
2003-10-02,6762.39990234375,11.4,1.0,4.8
2003-10-03,6922.2998046875,11.4,2.0,4.8
2003-10-06,6894.2001953125,11.4,3.0,4.8
2003-10-07,6894.10009765625,11.4,3.0,4.8
2003-10-08,6924.2998046875,11.4,2.0,4.8
2003-10-09,7019.10009765625,11.4,2.0,4.8
2003-10-10,6974.7001953125,11.4,3.0,4.8
2003-10-13,7063.10009765625,11.4,2.0,4.8
2003-10-14,7040.7001953125,11.4,2.0,4.8
2003-10-15,7043.5,11.4,4.0,4.8
2003-10-16,7034.2998046875,11.4,2.0,4.8
2003-10-17,6993.60009765625,11.4,2.0,4.8
2003-10-20,6984.7998046875,11.4,2.0,4.8
2003-10-21,7007.39990234375,11.4,1.0,4.8
2003-10-22,6914.60009765625,11.4,2.0,4.8
2003-10-23,6879.89990234375,11.4,2.0,4.8
2003-10-24,6869.0,11.4,1.0,4.8
2003-10-27,6951.0,11.4,2.0,4.8
2003-10-28,7023.7998046875,11.4,2.0,4.8
2003-10-29,7030.39990234375,11.4,3.0,4.8
2003-10-30,7119.10009765625,11.4,2.0,4.8
2003-10-31,7129.5,11.4,0.0,4.8
2003-11-03,7215.2998046875,11.3,0.0,4.8
2003-11-04,7199.7001953125,11.3,0.0,4.8
2003-11-05,7196.10009765625,11.3,1.0,4.8
2003-11-06,7228.10009765625,11.3,0.0,4.8
2003-11-07,7267.7998046875,11.3,0.0,4.8
2003-11-10,7222.89990234375,11.3,1.0,4.8
2003-11-11,7191.39990234375,11.3,-1.0,4.8
2003-11-12,7246.7001953125,11.3,0.0,4.8
2003-11-13,7258.7998046875,11.3,0.0,4.8
2003-11-14,7293.7998046875,11.3,1.0,4.8
2003-11-17,7134.0,11.3,1.0,4.8
2003-11-18,7127.2998046875,11.3,0.0,4.8
2003-11-19,7131.5,11.3,0.0,4.8
2003-11-20,7111.60009765625,11.3,0.0,4.8
2003-11-21,7145.0,11.3,0.0,4.8
2003-11-24,7243.7998046875,11.3,1.0,4.8
2003-11-25,7251.89990234375,11.3,-1.0,4.8
2003-11-26,7227.39990234375,11.3,0.0,4.8
2003-11-27,7249.89990234375,11.3,0.0,4.8
2003-11-28,7252.5,11.3,-1.0,4.8
2003-12-01,7372.2998046875,11.4,0.0,4.8
2003-12-02,7348.7001953125,11.4,1.0,4.8
2003-12-03,7384.2998046875,11.4,0.0,4.8
2003-12-04,7367.10009765625,11.4,0.0,4.8
2003-12-05,7348.10009765625,11.4,0.0,4.8
2003-12-09,7391.0,11.4,0.0,4.8
2003-12-10,7358.7998046875,11.4,-1.0,4.8
2003-12-11,7432.2001953125,11.4,0.0,4.8
2003-12-12,7434.39990234375,11.4,0.0,4.8
2003-12-15,7471.7998046875,11.4,-1.0,4.8
2003-12-16,7487.0,11.4,-1.0,4.8
2003-12-17,7506.2998046875,11.4,-1.0,4.8
2003-12-18,7585.5,11.4,-1.0,4.8
2003-12-19,7617.60009765625,11.4,-1.0,4.8
2003-12-22,7619.10009765625,11.4,-1.0,4.8
2003-12-23,7696.5,11.4,-1.0,4.8
2003-12-29,7760.39990234375,11.4,-1.0,4.8
2003-12-30,7737.2001953125,11.4,-1.0,4.8
2004-01-02,7879.2001953125,11.3,1.0,4.8
2004-01-05,7911.39990234375,11.3,0.0,4.8
2004-01-07,7913.7001953125,11.3,-1.0,4.8
2004-01-08,7943.39990234375,11.3,-1.0,4.8
2004-01-09,7924.60009765625,11.3,-1.0,4.8
2004-01-12,7934.60009765625,11.3,-1.0,4.8
2004-01-13,7946.10009765625,11.3,0.0,4.8
2004-01-14,7978.10009765625,11.3,0.0,4.8
2004-01-15,7957.2998046875,11.3,0.0,4.8
2004-01-16,7979.2998046875,11.3,-1.0,4.8
2004-01-19,8016.2998046875,11.3,0.0,4.8
2004-01-20,7987.89990234375,11.3,-1.0,4.8
2004-01-21,8051.89990234375,11.3,-1.0,4.8
2004-01-22,8101.2998046875,11.3,0.0,4.8
2004-01-23,8114.5,11.3,0.0,4.8
2004-01-26,8031.39990234375,11.3,0.0,4.8
2004-01-27,8061.10009765625,11.3,-1.0,4.8
2004-01-28,8116.39990234375,11.3,0.0,4.8
2004-01-29,8013.10009765625,11.3,1.0,4.8
2004-01-30,7929.89990234375,11.3,0.0,4.8
2004-02-02,7958.60009765625,11.2,1.0,4.8
2004-02-03,7960.2998046875,11.2,-2.0,4.8
2004-02-04,7888.7998046875,11.2,0.0,4.8
2004-02-05,7949.10009765625,11.2,-1.0,4.8
2004-02-06,8024.89990234375,11.2,0.0,4.8
2004-02-09,8135.2001953125,11.2,-1.0,4.8
2004-02-10,8171.89990234375,11.2,0.0,4.8
2004-02-11,8197.2001953125,11.2,0.0,4.8
2004-02-12,8242.2998046875,11.2,-1.0,4.8
2004-02-13,8199.599609375,11.2,0.0,4.8
2004-02-16,8226.5,11.2,0.0,4.8
2004-02-17,8258.900390625,11.2,0.0,4.8
2004-02-18,8283.0,11.2,-1.0,4.8
2004-02-19,8340.599609375,11.2,0.0,4.8
2004-02-20,8237.7998046875,11.2,-1.0,4.8
2004-02-23,8245.2001953125,11.2,0.0,4.8
2004-02-24,8159.60009765625,11.2,0.0,4.8
2004-02-25,8173.60009765625,11.2,0.0,4.8
2004-02-26,8160.2001953125,11.2,0.0,4.8
2004-02-27,8249.400390625,11.2,-1.0,4.8
2004-03-01,8300.400390625,11.1,-1.0,4.8
2004-03-02,8354.0,11.1,0.0,4.8
2004-03-03,8280.400390625,11.1,-1.0,4.8
2004-03-04,8337.900390625,11.1,0.0,4.8
2004-03-05,8346.099609375,11.1,-1.0,4.8
2004-03-08,8369.7001953125,11.1,-1.0,4.8
2004-03-09,8286.7001953125,11.1,1.0,4.8
2004-03-10,8292.900390625,11.1,-1.0,4.8
2004-03-11,8112.39990234375,11.1,0.0,4.8
2004-03-12,8032.60009765625,11.1,0.0,4.8
2004-03-15,7699.10009765625,11.1,1.0,4.8
2004-03-16,7810.7001953125,11.1,1.0,4.8
2004-03-17,7948.10009765625,11.1,0.0,4.8
2004-03-18,7820.39990234375,11.1,1.0,4.8
2004-03-19,7879.10009765625,11.1,-1.0,4.8
2004-03-22,7727.7998046875,11.1,0.0,4.8
2004-03-23,7768.2998046875,11.1,8.0,4.8
2004-03-24,7752.89990234375,11.1,8.0,4.8
2004-03-25,7914.7998046875,11.1,10.0,4.8
2004-03-26,7952.7998046875,11.1,8.0,4.8
2004-03-29,8021.10009765625,11.1,9.0,4.8
2004-03-30,8004.2001953125,11.1,10.0,4.8
2004-03-31,8018.10009765625,11.1,9.0,4.8
2004-04-01,8097.89990234375,11.2,8.0,4.9
2004-04-02,8269.7001953125,11.2,9.0,4.9
2004-04-05,8285.900390625,11.2,8.0,4.9
2004-04-06,8281.7998046875,11.2,9.0,4.9
2004-04-07,8294.7998046875,11.2,8.0,4.9
2004-04-08,8390.099609375,11.2,7.0,4.9
2004-04-13,8444.2998046875,11.2,8.0,4.9
2004-04-14,8352.0,11.2,7.0,4.9
2004-04-15,8310.400390625,11.2,8.0,4.9
2004-04-16,8387.900390625,11.2,10.0,4.9
2004-04-19,8340.400390625,11.2,8.0,4.9
2004-04-20,8375.2001953125,11.2,7.0,4.9
2004-04-21,8282.099609375,11.2,8.0,4.9
2004-04-22,8293.599609375,11.2,7.0,4.9
2004-04-23,8331.7001953125,11.2,9.0,4.9
2004-04-26,8362.900390625,11.2,7.0,4.9
2004-04-27,8359.0,11.2,7.0,4.9
2004-04-28,8232.7001953125,11.2,7.0,4.9
2004-04-29,8159.39990234375,11.2,5.0,4.9
2004-04-30,8109.5,11.2,2.0,4.9
2004-05-03,8170.60009765625,11.2,6.0,4.9
2004-05-04,8151.60009765625,11.2,7.0,4.9
2004-05-05,8235.7998046875,11.2,4.0,4.9
2004-05-06,8119.2998046875,11.2,6.0,4.9
2004-05-07,8027.0,11.2,6.0,4.9
2004-05-10,7815.10009765625,11.2,6.0,4.9
2004-05-11,7909.0,11.2,6.0,4.9
2004-05-12,7829.0,11.2,6.0,4.9
2004-05-13,7866.39990234375,11.2,6.0,4.9
2004-05-14,7779.7001953125,11.2,6.0,4.9
2004-05-17,7671.89990234375,11.2,6.0,4.9
2004-05-18,7724.89990234375,11.2,3.0,4.9
2004-05-19,7900.0,11.2,11.0,4.9
2004-05-20,7817.2001953125,11.2,6.0,4.9
2004-05-21,7806.5,11.2,6.0,4.9
2004-05-24,7883.89990234375,11.2,6.0,4.9
2004-05-25,7841.5,11.2,6.0,4.9
2004-05-26,7926.10009765625,11.2,1.0,4.9
2004-05-27,7965.39990234375,11.2,2.0,4.9
2004-05-28,7951.60009765625,11.2,3.0,4.9
2004-05-31,7959.2998046875,11.2,2.0,4.9
2004-06-01,7848.39990234375,11.2,4.0,4.9
2004-06-02,7908.7001953125,11.2,1.0,4.9
2004-06-03,7901.89990234375,11.2,2.0,4.9
2004-06-04,8010.7001953125,11.2,1.0,4.9
2004-06-07,8109.0,11.2,3.0,4.9
2004-06-08,8103.7001953125,11.2,2.0,4.9
2004-06-09,8075.2001953125,11.2,1.0,4.9
2004-06-10,8097.7001953125,11.2,2.0,4.9
2004-06-11,8062.2998046875,11.2,3.0,4.9
2004-06-14,7965.2001953125,11.2,3.0,4.9
2004-06-15,8028.60009765625,11.2,3.0,4.9
2004-06-16,8069.2998046875,11.2,2.0,4.9
2004-06-17,8102.89990234375,11.2,2.0,4.9
2004-06-18,8109.2001953125,11.2,2.0,4.9
2004-06-21,8129.2998046875,11.2,4.0,4.9
2004-06-22,8056.5,11.2,2.0,4.9
2004-06-23,8107.2001953125,11.2,3.0,4.9
2004-06-24,8162.60009765625,11.2,2.0,4.9
2004-06-25,8120.5,11.2,4.0,4.9
2004-06-28,8184.39990234375,11.2,2.0,4.9
2004-06-29,8131.2001953125,11.2,4.0,4.9
2004-06-30,8078.2998046875,11.2,2.0,4.9
2004-07-01,8085.2998046875,11.0,3.0,5.0
2004-07-02,8034.60009765625,11.0,2.0,5.0
2004-07-05,8060.2998046875,11.0,3.0,5.0
2004-07-06,8022.7998046875,11.0,3.0,5.0
2004-07-07,8063.7998046875,11.0,3.0,5.0
2004-07-08,8085.0,11.0,3.0,5.0
2004-07-09,8047.5,11.0,3.0,5.0
2004-07-12,8053.60009765625,11.0,2.0,5.0
2004-07-13,8076.5,11.0,3.0,5.0
2004-07-14,8029.60009765625,11.0,3.0,5.0
2004-07-15,7983.10009765625,11.0,3.0,5.0
2004-07-16,8010.89990234375,11.0,2.0,5.0
2004-07-19,7981.39990234375,11.0,3.0,5.0
2004-07-20,7990.0,11.0,3.0,5.0
2004-07-21,8031.39990234375,11.0,3.0,5.0
2004-07-22,7925.2001953125,11.0,3.0,5.0
2004-07-23,7848.7998046875,11.0,2.0,5.0
2004-07-26,7740.89990234375,11.0,3.0,5.0
2004-07-27,7842.2998046875,11.0,0.0,5.0
2004-07-28,7809.10009765625,11.0,2.0,5.0
2004-07-29,7872.7998046875,11.0,4.0,5.0
2004-07-30,7919.2998046875,11.0,3.0,5.0
2004-08-02,7869.0,11.0,3.0,5.0
2004-08-03,7894.2001953125,11.0,2.0,5.0
2004-08-04,7812.2998046875,11.0,2.0,5.0
2004-08-05,7836.5,11.0,2.0,5.0
2004-08-06,7681.0,11.0,2.0,5.0
2004-08-09,7633.60009765625,11.0,3.0,5.0
2004-08-10,7654.7001953125,11.0,2.0,5.0
