fecha,ibex_close,ibex_volume,deuda_perc_pib,gasto_perc_PIB,pib_trim_per_capita,var_pib,var_anual_pib,tasa_desempleo,tie,ipc,prima,eurusd_close,tim
2003-08-11,6965.39990234375,61200,48.94,38.3,4.7,2.2,6.8,11.5,2.0,0.46,3.0,,
2003-08-12,7015.2998046875,66200,48.94,38.3,4.7,2.2,6.8,11.5,2.0,0.46,3.0,,
2003-08-13,6998.2001953125,77200,48.94,38.3,4.7,2.2,6.8,11.5,2.0,0.46,3.0,,
2003-08-14,7110.2998046875,107200,48.94,38.3,4.7,2.2,6.8,11.5,2.0,0.46,4.0,,
2003-08-18,7170.7001953125,107000,48.94,38.3,4.7,2.2,6.8,11.5,2.0,0.46,3.0,,
2003-08-19,7192.39990234375,92600,48.94,38.3,4.7,2.2,6.8,11.5,2.0,0.46,2.0,,
2003-08-20,7179.7998046875,73800,48.94,38.3,4.7,2.2,6.8,11.5,2.0,0.46,4.0,,
2003-08-21,7214.89990234375,93000,48.94,38.3,4.7,2.2,6.8,11.5,2.0,0.46,3.0,,
2003-08-22,7205.89990234375,70000,48.94,38.3,4.7,2.2,6.8,11.5,2.0,0.46,3.0,,
2003-08-25,7166.39990234375,49600,48.94,38.3,4.7,2.2,6.8,11.5,2.0,0.46,4.0,,
2003-08-26,7130.0,66600,48.94,38.3,4.7,2.2,6.8,11.5,2.0,0.46,3.0,,
2003-08-27,7143.2998046875,70200,48.94,38.3,4.7,2.2,6.8,11.5,2.0,0.46,3.0,,
2003-08-28,7175.10009765625,80600,48.94,38.3,4.7,2.2,6.8,11.5,2.0,0.46,3.0,,
2003-08-29,7111.2998046875,115800,48.94,38.3,4.7,2.2,6.8,11.5,2.0,0.46,3.0,,
2003-09-01,7194.39990234375,67200,48.55,38.3,4.7,2.2,6.8,11.5,2.0,0.3,3.0,,
2003-09-02,7203.89990234375,83800,48.55,38.3,4.7,2.2,6.8,11.5,2.0,0.3,4.0,,
2003-09-03,7291.7001953125,148200,48.55,38.3,4.7,2.2,6.8,11.5,2.0,0.3,2.0,,
2003-09-04,7265.7001953125,99400,48.55,38.3,4.7,2.2,6.8,11.5,2.0,0.3,2.0,,
2003-09-05,7230.60009765625,91400,48.55,38.3,4.7,2.2,6.8,11.5,2.0,0.3,1.0,,
2003-09-08,7287.0,88000,48.55,38.3,4.7,2.2,6.8,11.5,2.0,0.3,2.0,,
2003-09-09,7220.0,95800,48.55,38.3,4.7,2.2,6.8,11.5,2.0,0.3,1.0,,
2003-09-10,7116.0,131000,48.55,38.3,4.7,2.2,6.8,11.5,2.0,0.3,1.0,,
2003-09-11,7113.39990234375,89200,48.55,38.3,4.7,2.2,6.8,11.5,2.0,0.3,1.0,,
2003-09-12,7022.89990234375,116600,48.55,38.3,4.7,2.2,6.8,11.5,2.0,0.3,1.0,,
2003-09-15,7057.60009765625,92800,48.55,38.3,4.7,2.2,6.8,11.5,2.0,0.3,1.0,,
2003-09-16,7132.0,92600,48.55,38.3,4.7,2.2,6.8,11.5,2.0,0.3,0.0,,
2003-09-17,7146.7001953125,115800,48.55,38.3,4.7,2.2,6.8,11.5,2.0,0.3,0.0,,
2003-09-18,7195.7001953125,143000,48.55,38.3,4.7,2.2,6.8,11.5,2.0,0.3,0.0,,
2003-09-19,7102.7001953125,209400,48.55,38.3,4.7,2.2,6.8,11.5,2.0,0.3,0.0,,
2003-09-22,6953.2998046875,138200,48.55,38.3,4.7,2.2,6.8,11.5,2.0,0.3,0.0,,
2003-09-23,6953.10009765625,151400,48.55,38.3,4.7,2.2,6.8,11.5,2.0,0.3,0.0,,
2003-09-24,6909.0,146800,48.55,38.3,4.7,2.2,6.8,11.5,2.0,0.3,1.0,,
2003-09-25,6895.7001953125,152000,48.55,38.3,4.7,2.2,6.8,11.5,2.0,0.3,2.0,,
2003-09-26,6809.39990234375,151600,48.55,38.3,4.7,2.2,6.8,11.5,2.0,0.3,3.0,,
2003-09-29,6772.0,103600,48.55,38.3,4.7,2.2,6.8,11.5,2.0,0.3,1.0,,
2003-09-30,6703.60009765625,171800,48.55,38.3,4.7,2.2,6.8,11.5,2.0,0.3,2.0,,
2003-10-01,6751.0,137400,48.35,38.3,4.8,2.1,6.7,11.4,2.0,0.67,1.0,,
2003-10-02,6762.39990234375,143600,48.35,38.3,4.8,2.1,6.7,11.4,2.0,0.67,1.0,,
2003-10-03,6922.2998046875,144800,48.35,38.3,4.8,2.1,6.7,11.4,2.0,0.67,2.0,,
2003-10-06,6894.2001953125,110400,48.35,38.3,4.8,2.1,6.7,11.4,2.0,0.67,3.0,,
2003-10-07,6894.10009765625,100400,48.35,38.3,4.8,2.1,6.7,11.4,2.0,0.67,3.0,,
2003-10-08,6924.2998046875,121600,48.35,38.3,4.8,2.1,6.7,11.4,2.0,0.67,2.0,,
2003-10-09,7019.10009765625,122400,48.35,38.3,4.8,2.1,6.7,11.4,2.0,0.67,2.0,,
2003-10-10,6974.7001953125,133200,48.35,38.3,4.8,2.1,6.7,11.4,2.0,0.67,3.0,,
2003-10-13,7063.10009765625,81600,48.35,38.3,4.8,2.1,6.7,11.4,2.0,0.67,2.0,,
2003-10-14,7040.7001953125,88000,48.35,38.3,4.8,2.1,6.7,11.4,2.0,0.67,2.0,,
2003-10-15,7043.5,123400,48.35,38.3,4.8,2.1,6.7,11.4,2.0,0.67,4.0,,
2003-10-16,7034.2998046875,107600,48.35,38.3,4.8,2.1,6.7,11.4,2.0,0.67,2.0,,
2003-10-17,6993.60009765625,105000,48.35,38.3,4.8,2.1,6.7,11.4,2.0,0.67,2.0,,
2003-10-20,6984.7998046875,96800,48.35,38.3,4.8,2.1,6.7,11.4,2.0,0.67,2.0,,
2003-10-21,7007.39990234375,98800,48.35,38.3,4.8,2.1,6.7,11.4,2.0,0.67,1.0,,
2003-10-22,6914.60009765625,107200,48.35,38.3,4.8,2.1,6.7,11.4,2.0,0.67,2.0,,
2003-10-23,6879.89990234375,119000,48.35,38.3,4.8,2.1,6.7,11.4,2.0,0.67,2.0,,
2003-10-24,6869.0,81000,48.35,38.3,4.8,2.1,6.7,11.4,2.0,0.67,1.0,,
2003-10-27,6951.0,86600,48.35,38.3,4.8,2.1,6.7,11.4,2.0,0.67,2.0,,
2003-10-28,7023.7998046875,118000,48.35,38.3,4.8,2.1,6.7,11.4,2.0,0.67,2.0,,
2003-10-29,7030.39990234375,80000,48.35,38.3,4.8,2.1,6.7,11.4,2.0,0.67,3.0,,
2003-10-30,7119.10009765625,175400,48.35,38.3,4.8,2.1,6.7,11.4,2.0,0.67,2.0,,
2003-10-31,7129.5,156400,48.35,38.3,4.8,2.1,6.7,11.4,2.0,0.67,0.0,,
2003-11-03,7215.2998046875,142600,48.35,38.3,4.8,2.1,6.7,11.3,2.0,0.33,0.0,,
2003-11-04,7199.7001953125,157400,48.35,38.3,4.8,2.1,6.7,11.3,2.0,0.33,0.0,,
2003-11-05,7196.10009765625,114000,48.35,38.3,4.8,2.1,6.7,11.3,2.0,0.33,1.0,,
2003-11-06,7228.10009765625,145200,48.35,38.3,4.8,2.1,6.7,11.3,2.0,0.33,0.0,,
2003-11-07,7267.7998046875,119400,48.35,38.3,4.8,2.1,6.7,11.3,2.0,0.33,0.0,,
2003-11-10,7222.89990234375,94200,48.35,38.3,4.8,2.1,6.7,11.3,2.0,0.33,1.0,,
2003-11-11,7191.39990234375,88200,48.35,38.3,4.8,2.1,6.7,11.3,2.0,0.33,-1.0,,
2003-11-12,7246.7001953125,96600,48.35,38.3,4.8,2.1,6.7,11.3,2.0,0.33,0.0,,
2003-11-13,7258.7998046875,140200,48.35,38.3,4.8,2.1,6.7,11.3,2.0,0.33,0.0,,
2003-11-14,7293.7998046875,117000,48.35,38.3,4.8,2.1,6.7,11.3,2.0,0.33,1.0,,
2003-11-17,7134.0,113800,48.35,38.3,4.8,2.1,6.7,11.3,2.0,0.33,1.0,,
2003-11-18,7127.2998046875,121600,48.35,38.3,4.8,2.1,6.7,11.3,2.0,0.33,0.0,,
2003-11-19,7131.5,140600,48.35,38.3,4.8,2.1,6.7,11.3,2.0,0.33,0.0,,
2003-11-20,7111.60009765625,144200,48.35,38.3,4.8,2.1,6.7,11.3,2.0,0.33,0.0,,
2003-11-21,7145.0,117400,48.35,38.3,4.8,2.1,6.7,11.3,2.0,0.33,0.0,,
2003-11-24,7243.7998046875,116000,48.35,38.3,4.8,2.1,6.7,11.3,2.0,0.33,1.0,,
2003-11-25,7251.89990234375,122600,48.35,38.3,4.8,2.1,6.7,11.3,2.0,0.33,-1.0,,
2003-11-26,7227.39990234375,124200,48.35,38.3,4.8,2.1,6.7,11.3,2.0,0.33,0.0,,
2003-11-27,7249.89990234375,61200,48.35,38.3,4.8,2.1,6.7,11.3,2.0,0.33,0.0,,
2003-11-28,7252.5,104200,48.35,38.3,4.8,2.1,6.7,11.3,2.0,0.33,-1.0,,
2003-12-01,7372.2998046875,138200,47.69,38.3,4.8,2.1,6.7,11.4,2.0,0.17,0.0,1.19650137424469,
2003-12-02,7348.7001953125,117200,47.69,38.3,4.8,2.1,6.7,11.4,2.0,0.17,1.0,1.2088974714279175,
2003-12-03,7384.2998046875,111000,47.69,38.3,4.8,2.1,6.7,11.4,2.0,0.17,0.0,1.2122975587844849,
2003-12-04,7367.10009765625,107600,47.69,38.3,4.8,2.1,6.7,11.4,2.0,0.17,0.0,1.2080942392349243,
2003-12-05,7348.10009765625,82200,47.69,38.3,4.8,2.1,6.7,11.4,2.0,0.17,0.0,1.2186946868896484,
2003-12-09,7391.0,175400,47.69,38.3,4.8,2.1,6.7,11.4,2.0,0.17,0.0,1.2249947786331177,
2003-12-10,7358.7998046875,132200,47.69,38.3,4.8,2.1,6.7,11.4,2.0,0.17,-1.0,1.2190959453582764,
2003-12-11,7432.2001953125,122600,47.69,38.3,4.8,2.1,6.7,11.4,2.0,0.17,0.0,1.2224042415618896,
2003-12-12,7434.39990234375,122200,47.69,38.3,4.8,2.1,6.7,11.4,2.0,0.17,0.0,1.2278977632522583,
2003-12-15,7471.7998046875,154000,47.69,38.3,4.8,2.1,6.7,11.4,2.0,0.17,-1.0,1.2319974899291992,
2003-12-16,7487.0,123200,47.69,38.3,4.8,2.1,6.7,11.4,2.0,0.17,-1.0,1.2321947813034058,
2003-12-17,7506.2998046875,142800,47.69,38.3,4.8,2.1,6.7,11.4,2.0,0.17,-1.0,1.2402024269104004,
2003-12-18,7585.5,152200,47.69,38.3,4.8,2.1,6.7,11.4,2.0,0.17,-1.0,1.2422977685928345,
2003-12-19,7617.60009765625,211600,47.69,38.3,4.8,2.1,6.7,11.4,2.0,0.17,-1.0,1.2384973764419556,
2003-12-22,7619.10009765625,111600,47.69,38.3,4.8,2.1,6.7,11.4,2.0,0.17,-1.0,1.2398948669433594,
2003-12-23,7696.5,97200,47.69,38.3,4.8,2.1,6.7,11.4,2.0,0.17,-1.0,1.2400025129318237,
2003-12-29,7760.39990234375,102200,47.69,38.3,4.8,2.1,6.7,11.4,2.0,0.17,-1.0,1.2483927011489868,
2003-12-30,7737.2001953125,140600,47.69,38.3,4.8,2.1,6.7,11.4,2.0,0.17,-1.0,1.2548940181732178,
2004-01-02,7879.2001953125,94600,48.1,38.8,4.8,0.0,4.4,11.3,2.0,-0.7,1.0,1.2581939697265625,
2004-01-05,7911.39990234375,114800,48.1,38.8,4.8,0.0,4.4,11.3,2.0,-0.7,0.0,1.2686975002288818,
2004-01-07,7913.7001953125,237400,48.1,38.8,4.8,0.0,4.4,11.3,2.0,-0.7,-1.0,1.2640947103500366,
2004-01-08,7943.39990234375,193000,48.1,38.8,4.8,0.0,4.4,11.3,2.0,-0.7,-1.0,1.2774981260299683,
2004-01-09,7924.60009765625,177000,48.1,38.8,4.8,0.0,4.4,11.3,2.0,-0.7,-1.0,1.2858924865722656,
2004-01-12,7934.60009765625,134600,48.1,38.8,4.8,0.0,4.4,11.3,2.0,-0.7,-1.0,1.2740962505340576,
2004-01-13,7946.10009765625,133000,48.1,38.8,4.8,0.0,4.4,11.3,2.0,-0.7,0.0,1.278592586517334,
2004-01-14,7978.10009765625,138200,48.1,38.8,4.8,0.0,4.4,11.3,2.0,-0.7,0.0,1.2651021480560303,
2004-01-15,7957.2998046875,148000,48.1,38.8,4.8,0.0,4.4,11.3,2.0,-0.7,0.0,1.260096549987793,
2004-01-16,7979.2998046875,141000,48.1,38.8,4.8,0.0,4.4,11.3,2.0,-0.7,-1.0,1.239802598953247,
2004-01-19,8016.2998046875,93800,48.1,38.8,4.8,0.0,4.4,11.3,2.0,-0.7,0.0,1.235406756401062,
2004-01-20,7987.89990234375,158800,48.1,38.8,4.8,0.0,4.4,11.3,2.0,-0.7,-1.0,1.2589067220687866,
2004-01-21,8051.89990234375,138400,48.1,38.8,4.8,0.0,4.4,11.3,2.0,-0.7,-1.0,1.2659028768539429,
2004-01-22,8101.2998046875,148200,48.1,38.8,4.8,0.0,4.4,11.3,2.0,-0.7,0.0,1.2725075483322144,
2004-01-23,8114.5,115600,48.1,38.8,4.8,0.0,4.4,11.3,2.0,-0.7,0.0,1.2583048343658447,
2004-01-26,8031.39990234375,129200,48.1,38.8,4.8,0.0,4.4,11.3,2.0,-0.7,0.0,1.2487980127334595,
2004-01-27,8061.10009765625,134800,48.1,38.8,4.8,0.0,4.4,11.3,2.0,-0.7,-1.0,1.2636953592300415,
2004-01-28,8116.39990234375,155000,48.1,38.8,4.8,0.0,4.4,11.3,2.0,-0.7,0.0,1.2441989183425903,
2004-01-29,8013.10009765625,145400,48.1,38.8,4.8,0.0,4.4,11.3,2.0,-0.7,1.0,1.2410026788711548,
2004-01-30,7929.89990234375,176800,48.1,38.8,4.8,0.0,4.4,11.3,2.0,-0.7,0.0,1.2468050718307495,
2004-02-02,7958.60009765625,132400,47.97,38.8,4.8,0.0,4.4,11.2,2.0,0.05,1.0,1.2433016300201416,
2004-02-03,7960.2998046875,133200,47.97,38.8,4.8,0.0,4.4,11.2,2.0,0.05,-2.0,1.2534940242767334,
2004-02-04,7888.7998046875,171400,47.97,38.8,4.8,0.0,4.4,11.2,2.0,0.05,0.0,1.2539970874786377,
2004-02-05,7949.10009765625,158400,47.97,38.8,4.8,0.0,4.4,11.2,2.0,0.05,-1.0,1.2571974992752075,
2004-02-06,8024.89990234375,149600,47.97,38.8,4.8,0.0,4.4,11.2,2.0,0.05,0.0,1.2700024843215942,
2004-02-09,8135.2001953125,148400,47.97,38.8,4.8,0.0,4.4,11.2,2.0,0.05,-1.0,1.2694060802459717,
2004-02-10,8171.89990234375,154600,47.97,38.8,4.8,0.0,4.4,11.2,2.0,0.05,0.0,1.26850426197052,
2004-02-11,8197.2001953125,133800,47.97,38.8,4.8,0.0,4.4,11.2,2.0,0.05,0.0,1.2830052375793457,
2004-02-12,8242.2998046875,155800,47.97,38.8,4.8,0.0,4.4,11.2,2.0,0.05,-1.0,1.2818048000335693,
2004-02-13,8199.599609375,145000,47.97,38.8,4.8,0.0,4.4,11.2,2.0,0.05,0.0,1.272799015045166,
2004-02-16,8226.5,68000,47.97,38.8,4.8,0.0,4.4,11.2,2.0,0.05,0.0,1.2765034437179565,
2004-02-17,8258.900390625,130000,47.97,38.8,4.8,0.0,4.4,11.2,2.0,0.05,0.0,1.2857933044433594,
2004-02-18,8283.0,128400,47.97,38.8,4.8,0.0,4.4,11.2,2.0,0.05,-1.0,1.2725075483322144,
2004-02-19,8340.599609375,135200,47.97,38.8,4.8,0.0,4.4,11.2,2.0,0.05,0.0,1.2757054567337036,
2004-02-20,8237.7998046875,134800,47.97,38.8,4.8,0.0,4.4,11.2,2.0,0.05,-1.0,1.2542015314102173,
2004-02-23,8245.2001953125,88600,47.97,38.8,4.8,0.0,4.4,11.2,2.0,0.05,0.0,1.2571974992752075,
2004-02-24,8159.60009765625,144000,47.97,38.8,4.8,0.0,4.4,11.2,2.0,0.05,0.0,1.2677966356277466,
2004-02-25,8173.60009765625,123200,47.97,38.8,4.8,0.0,4.4,11.2,2.0,0.05,0.0,1.249703288078308,
2004-02-26,8160.2001953125,111800,47.97,38.8,4.8,0.0,4.4,11.2,2.0,0.05,0.0,1.2448029518127441,
2004-02-27,8249.400390625,144400,47.97,38.8,4.8,0.0,4.4,11.2,2.0,0.05,-1.0,1.2494065761566162,
2004-03-01,8300.400390625,121000,47.64,38.8,4.8,0.0,4.4,11.1,2.0,0.7,-1.0,1.2448029518127441,
2004-03-02,8354.0,108600,47.64,38.8,4.8,0.0,4.4,11.1,2.0,0.7,0.0,1.220405101776123,
2004-03-03,8280.400390625,133800,47.64,38.8,4.8,0.0,4.4,11.1,2.0,0.7,-1.0,1.2190959453582764,
2004-03-04,8337.900390625,114000,47.64,38.8,4.8,0.0,4.4,11.1,2.0,0.7,0.0,1.220703125,
2004-03-05,8346.099609375,125400,47.64,38.8,4.8,0.0,4.4,11.1,2.0,0.7,-1.0,1.2367972135543823,
2004-03-08,8369.7001953125,83600,47.64,38.8,4.8,0.0,4.4,11.1,2.0,0.7,-1.0,1.242606520652771,
2004-03-09,8286.7001953125,101800,47.64,38.8,4.8,0.0,4.4,11.1,2.0,0.7,1.0,1.2319064140319824,
2004-03-10,8292.900390625,124600,47.64,38.8,4.8,0.0,4.4,11.1,2.0,0.7,-1.0,1.2231967449188232,
2004-03-11,8112.39990234375,197000,47.64,38.8,4.8,0.0,4.4,11.1,2.0,0.7,0.0,1.235101580619812,
2004-03-12,8032.60009765625,199000,47.64,38.8,4.8,0.0,4.4,11.1,2.0,0.7,0.0,1.2224042415618896,
2004-03-15,7699.10009765625,306000,47.64,38.8,4.8,0.0,4.4,11.1,2.0,0.7,1.0,1.22720468044281,
2004-03-16,7810.7001953125,266000,47.64,38.8,4.8,0.0,4.4,11.1,2.0,0.7,1.0,1.2261061668395996,
2004-03-17,7948.10009765625,202600,47.64,38.8,4.8,0.0,4.4,11.1,2.0,0.7,0.0,1.2227030992507935,
2004-03-18,7820.39990234375,160600,47.64,38.8,4.8,0.0,4.4,11.1,2.0,0.7,1.0,1.2388964891433716,
2004-03-19,7879.10009765625,205400,47.64,38.8,4.8,0.0,4.4,11.1,2.0,0.7,-1.0,1.2269035577774048,
2004-03-22,7727.7998046875,141000,47.64,38.8,4.8,0.0,4.4,11.1,2.0,0.7,0.0,1.2345983982086182,
2004-03-23,7768.2998046875,138200,47.64,38.8,4.8,0.0,4.4,11.1,2.0,0.7,8.0,1.2345069646835327,
2004-03-24,7752.89990234375,164000,47.64,38.8,4.8,0.0,4.4,11.1,2.0,0.7,8.0,1.2139016389846802,
2004-03-25,7914.7998046875,157200,47.64,38.8,4.8,0.0,4.4,11.1,2.0,0.7,10.0,1.2136952877044678,
2004-03-26,7952.7998046875,108000,47.64,38.8,4.8,0.0,4.4,11.1,2.0,0.7,8.0,1.212694525718689,
2004-03-29,8021.10009765625,94400,47.64,38.8,4.8,0.0,4.4,11.1,2.0,0.7,9.0,1.216604232788086,
2004-03-30,8004.2001953125,93200,47.64,38.8,4.8,0.0,4.4,11.1,2.0,0.7,10.0,1.2185016870498657,
2004-03-31,8018.10009765625,117800,47.64,38.8,4.8,0.0,4.4,11.1,2.0,0.7,9.0,1.231299638748169,
2004-04-01,8097.89990234375,117600,47.67,38.8,4.9,2.1,6.5,11.2,2.0,1.37,8.0,1.2365065813064575,
2004-04-02,8269.7001953125,169400,47.67,38.8,4.9,2.1,6.5,11.2,2.0,1.37,9.0,1.2129004001617432,
2004-04-05,8285.900390625,112400,47.67,38.8,4.9,2.1,6.5,11.2,2.0,1.37,8.0,1.201302170753479,
2004-04-06,8281.7998046875,130000,47.67,38.8,4.9,2.1,6.5,11.2,2.0,1.37,9.0,1.213106393814087,
2004-04-07,8294.7998046875,98400,47.67,38.8,4.9,2.1,6.5,11.2,2.0,1.37,8.0,1.216604232788086,
2004-04-08,8390.099609375,110800,47.67,38.8,4.9,2.1,6.5,11.2,2.0,1.37,7.0,1.2077003717422485,
2004-04-13,8444.2998046875,118600,47.67,38.8,4.9,2.1,6.5,11.2,2.0,1.37,8.0,1.193801760673523,
2004-04-14,8352.0,134000,47.67,38.8,4.9,2.1,6.5,11.2,2.0,1.37,7.0,1.1947003602981567,
2004-04-15,8310.400390625,106600,47.67,38.8,4.9,2.1,6.5,11.2,2.0,1.37,8.0,1.1986957788467407,
2004-04-16,8387.900390625,137000,47.67,38.8,4.9,2.1,6.5,11.2,2.0,1.37,10.0,1.2002928256988525,
2004-04-19,8340.400390625,82400,47.67,38.8,4.9,2.1,6.5,11.2,2.0,1.37,8.0,1.2006964683532715,
2004-04-20,8375.2001953125,96400,47.67,38.8,4.9,2.1,6.5,11.2,2.0,1.37,7.0,1.184805989265442,
2004-04-21,8282.099609375,113600,47.67,38.8,4.9,2.1,6.5,11.2,2.0,1.37,8.0,1.1810001134872437,
2004-04-22,8293.599609375,139000,47.67,38.8,4.9,2.1,6.5,11.2,2.0,1.37,7.0,1.1925063133239746,
2004-04-23,8331.7001953125,101600,47.67,38.8,4.9,2.1,6.5,11.2,2.0,1.37,9.0,1.1850025653839111,
2004-04-26,8362.900390625,109200,47.67,38.8,4.9,2.1,6.5,11.2,2.0,1.37,7.0,1.1861974000930786,
2004-04-27,8359.0,102000,47.67,38.8,4.9,2.1,6.5,11.2,2.0,1.37,7.0,1.1929045915603638,
2004-04-28,8232.7001953125,145400,47.67,38.8,4.9,2.1,6.5,11.2,2.0,1.37,7.0,1.1843008995056152,
2004-04-29,8159.39990234375,182800,47.67,38.8,4.9,2.1,6.5,11.2,2.0,1.37,5.0,1.196000576019287,
2004-04-30,8109.5,168200,47.67,38.8,4.9,2.1,6.5,11.2,2.0,1.37,2.0,1.198293685913086,
2004-05-03,8170.60009765625,104000,47.73,38.8,4.9,2.1,6.5,11.2,2.0,0.59,6.0,1.193602204322815,
2004-05-04,8151.60009765625,139800,47.73,38.8,4.9,2.1,6.5,11.2,2.0,0.59,7.0,1.2105072736740112,
2004-05-05,8235.7998046875,168800,47.73,38.8,4.9,2.1,6.5,11.2,2.0,0.59,4.0,1.215894103050232,
2004-05-06,8119.2998046875,184600,47.73,38.8,4.9,2.1,6.5,11.2,2.0,0.59,6.0,1.2077003717422485,
2004-05-07,8027.0,194000,47.73,38.8,4.9,2.1,6.5,11.2,2.0,0.59,6.0,1.1880011558532715,
2004-05-10,7815.10009765625,231800,47.73,38.8,4.9,2.1,6.5,11.2,2.0,0.59,6.0,1.1845955848693848,
2004-05-11,7909.0,159400,47.73,38.8,4.9,2.1,6.5,11.2,2.0,0.59,6.0,1.1881988048553467,
2004-05-12,7829.0,169200,47.73,38.8,4.9,2.1,6.5,11.2,2.0,0.59,6.0,1.190504550933838,
2004-05-13,7866.39990234375,167400,47.73,38.8,4.9,2.1,6.5,11.2,2.0,0.59,6.0,1.1804006099700928,
2004-05-14,7779.7001953125,173800,47.73,38.8,4.9,2.1,6.5,11.2,2.0,0.59,6.0,1.1881988048553467,
2004-05-17,7671.89990234375,156400,47.73,38.8,4.9,2.1,6.5,11.2,2.0,0.59,6.0,1.2025011777877808,
2004-05-18,7724.89990234375,137200,47.73,38.8,4.9,2.1,6.5,11.2,2.0,0.59,3.0,1.1945005655288696,
2004-05-19,7900.0,170000,47.73,38.8,4.9,2.1,6.5,11.2,2.0,0.59,11.0,1.2003936767578125,
2004-05-20,7817.2001953125,82600,47.73,38.8,4.9,2.1,6.5,11.2,2.0,0.59,6.0,1.1957002878189087,
2004-05-21,7806.5,115800,47.73,38.8,4.9,2.1,6.5,11.2,2.0,0.59,6.0,1.2028049230575562,
2004-05-24,7883.89990234375,122600,47.73,38.8,4.9,2.1,6.5,11.2,2.0,0.59,6.0,1.199903964996338,
2004-05-25,7841.5,117200,47.73,38.8,4.9,2.1,6.5,11.2,2.0,0.59,6.0,1.210097074508667,
2004-05-26,7926.10009765625,110800,47.73,38.8,4.9,2.1,6.5,11.2,2.0,0.59,1.0,1.2110936641693115,
2004-05-27,7965.39990234375,106400,47.73,38.8,4.9,2.1,6.5,11.2,2.0,0.59,2.0,1.227596402168274,
2004-05-28,7951.60009765625,120400,47.73,38.8,4.9,2.1,6.5,11.2,2.0,0.59,3.0,1.2218068838119507,
2004-05-31,7959.2998046875,48400,47.73,38.8,4.9,2.1,6.5,11.2,2.0,0.59,2.0,1.2198989391326904,
2004-06-01,7848.39990234375,98000,47.08,38.8,4.9,2.1,6.5,11.2,2.0,0.16,4.0,1.2244998216629028,
2004-06-02,7908.7001953125,102200,47.08,38.8,4.9,2.1,6.5,11.2,2.0,0.16,1.0,1.2218962907791138,
2004-06-03,7901.89990234375,125600,47.08,38.8,4.9,2.1,6.5,11.2,2.0,0.16,2.0,1.2221053838729858,
2004-06-04,8010.7001953125,103000,47.08,38.8,4.9,2.1,6.5,11.2,2.0,0.16,1.0,1.2275059223175049,
2004-06-07,8109.0,98400,47.08,38.8,4.9,2.1,6.5,11.2,2.0,0.16,3.0,1.2318001985549927,
2004-06-08,8103.7001953125,99200,47.08,38.8,4.9,2.1,6.5,11.2,2.0,0.16,2.0,1.2261061668395996,
2004-06-09,8075.2001953125,114000,47.08,38.8,4.9,2.1,6.5,11.2,2.0,0.16,1.0,1.2042969465255737,
2004-06-10,8097.7001953125,85200,47.08,38.8,4.9,2.1,6.5,11.2,2.0,0.16,2.0,1.2109030485153198,
2004-06-11,8062.2998046875,78800,47.08,38.8,4.9,2.1,6.5,11.2,2.0,0.16,3.0,1.2015043497085571,
2004-06-14,7965.2001953125,121000,47.08,38.8,4.9,2.1,6.5,11.2,2.0,0.16,3.0,1.2061998844146729,
2004-06-15,8028.60009765625,117600,47.08,38.8,4.9,2.1,6.5,11.2,2.0,0.16,3.0,1.216604232788086,
2004-06-16,8069.2998046875,96400,47.08,38.8,4.9,2.1,6.5,11.2,2.0,0.16,2.0,1.2006964683532715,
2004-06-17,8102.89990234375,124000,47.08,38.8,4.9,2.1,6.5,11.2,2.0,0.16,2.0,1.20339834690094,
2004-06-18,8109.2001953125,173400,47.08,38.8,4.9,2.1,6.5,11.2,2.0,0.16,2.0,1.2145060300827026,
2004-06-21,8129.2998046875,108200,47.08,38.8,4.9,2.1,6.5,11.2,2.0,0.16,4.0,1.2126061916351318,
2004-06-22,8056.5,109600,47.08,38.8,4.9,2.1,6.5,11.2,2.0,0.16,2.0,1.2121946811676025,
2004-06-23,8107.2001953125,94800,47.08,38.8,4.9,2.1,6.5,11.2,2.0,0.16,3.0,1.208605170249939,
2004-06-24,8162.60009765625,108000,47.08,38.8,4.9,2.1,6.5,11.2,2.0,0.16,2.0,1.2174040079116821,
2004-06-25,8120.5,92800,47.08,38.8,4.9,2.1,6.5,11.2,2.0,0.16,4.0,1.2203009128570557,
2004-06-28,8184.39990234375,112400,47.08,38.8,4.9,2.1,6.5,11.2,2.0,0.16,2.0,1.2186946868896484,
2004-06-29,8131.2001953125,103400,47.08,38.8,4.9,2.1,6.5,11.2,2.0,0.16,4.0,1.2098042964935303,
2004-06-30,8078.2998046875,155800,47.08,38.8,4.9,2.1,6.5,11.2,2.0,0.16,2.0,1.218397855758667,
2004-07-01,8085.2998046875,185800,46.37,38.8,5.0,2.0,6.4,11.0,2.0,-0.76,3.0,1.2162047624588013,
2004-07-02,8034.60009765625,114800,46.37,38.8,5.0,2.0,6.4,11.0,2.0,-0.76,2.0,1.2311025857925415,
2004-07-05,8060.2998046875,60000,46.37,38.8,5.0,2.0,6.4,11.0,2.0,-0.76,3.0,1.229997158050537,
2004-07-06,8022.7998046875,100600,46.37,38.8,5.0,2.0,6.4,11.0,2.0,-0.76,3.0,1.2285012006759644,
2004-07-07,8063.7998046875,135800,46.37,38.8,5.0,2.0,6.4,11.0,2.0,-0.76,3.0,1.2371032238006592,
